# mass(g) temperature(K) clouds reduced_chi_squared
2.3880000000000004e+29 2000 None 136.00092246112644
2.6865e+29 300 None 32.588600429869835
2.6865e+29 400 None 26.8489956674871
2.6865e+29 500 None 21.000196724558016
2.6865e+29 600 None 15.257799793322782
2.6865e+29 700 None 10.363846034330065
2.6865e+29 800 None 7.036898913376267
2.6865e+29 900 None 5.534033709405522
2.6865e+29 1000 None 5.87628248519988
2.6865e+29 1100 None 7.734501750517535
2.6865e+29 1200 None 10.827934738675598
2.6865e+29 1300 None 15.018651792138652
2.6865e+29 1400 None 20.16416107247447
2.6865e+29 1500 None 26.026900648698593
2.6865e+29 1600 None 32.880602808741955
2.6865e+29 1700 None 40.95990111546254
2.6865e+29 1800 None 50.35982963276178
2.6865e+29 1900 None 61.10481148445431
2.6865e+29 2000 None 73.48783043794158
2.9850000000000003e+29 300 None 33.706350209761
2.9850000000000003e+29 400 None 28.355524479722444
2.9850000000000003e+29 500 None 22.86201115039659
2.9850000000000003e+29 600 None 17.353892605883697
2.9850000000000003e+29 700 None 12.448853353122207
2.9850000000000003e+29 800 None 8.764393775269896
2.9850000000000003e+29 900 None 6.550161026989157
2.9850000000000003e+29 1000 None 5.792989328209789
2.9850000000000003e+29 1100 None 6.242106869329697
2.9850000000000003e+29 1200 None 7.637143469245153
2.9850000000000003e+29 1300 None 9.82923566793465
2.9850000000000003e+29 1400 None 12.66030089674369
2.9850000000000003e+29 1500 None 16.14928931234901
2.9850000000000003e+29 1600 None 20.22708365866623
2.9850000000000003e+29 1700 None 24.84061912617937
2.9850000000000003e+29 1800 None 30.132075167554955
2.9850000000000003e+29 1900 None 36.15670667250406
2.9850000000000003e+29 2000 None 43.03822117246698
2.9850000000000005e+28 300 0.001 22.58867573395365
2.9850000000000005e+28 400 0.001 131.99664867893702
2.9850000000000005e+28 500 0.001 2292.262039005952
2.9850000000000005e+28 600 0.001 126903.30274249296
2.9850000000000005e+28 700 0.001 7634883220.677822
2.9850000000000005e+28 800 0.001 27083263886.843155
2.9850000000000005e+28 900 0.001 1580122476.896879
2.9850000000000005e+28 1000 0.001 11310680406.273312
2.9850000000000005e+28 1100 0.001 987376871.2068888
2.9850000000000005e+28 1200 0.001 542812549.9394777
2.9850000000000005e+28 1300 0.001 1940526486.657898
2.9850000000000005e+28 1400 0.001 36454686.30743607
2.9850000000000005e+28 1500 0.001 6272488.149068584
2.9850000000000005e+28 1600 0.001 1814554.0104886661
2.9850000000000005e+28 1700 0.001 167253.2306130557
2.9850000000000005e+28 1800 0.001 5170.838107600608
2.9850000000000005e+28 1900 0.001 48.38738644444352
2.9850000000000005e+28 2000 0.001 46.29030114821247
5.970000000000001e+28 300 0.001 31.05392672416227
5.970000000000001e+28 400 0.001 15.988160832010113
5.970000000000001e+28 500 0.001 9.227029943430603
5.970000000000001e+28 600 0.001 65.63563983004106
5.970000000000001e+28 700 0.001 338.92255701851036
5.970000000000001e+28 800 0.001 1249.8507060909565
5.970000000000001e+28 900 0.001 4100.304914419586
5.970000000000001e+28 1000 0.001 14173.340075485437
5.970000000000001e+28 1100 0.001 63402.834078764936
5.970000000000001e+28 1200 0.001 611008.943881359
5.970000000000001e+28 1300 0.001 138544088.96951625
5.970000000000001e+28 1400 0.001 31322757662.096607
5.970000000000001e+28 1500 0.001 8230962184.766481
5.970000000000001e+28 1600 0.001 46569245520.94197
5.970000000000001e+28 1700 0.001 16787720159.75146
5.970000000000001e+28 1800 0.001 1661814905.6379244
5.970000000000001e+28 1900 0.001 2629527046.5755215
5.970000000000001e+28 2000 0.001 1083838228.9007626
8.955e+28 300 0.001 36.895768932059234
8.955e+28 400 0.001 26.20638310894346
8.955e+28 500 0.001 12.333422320997485
8.955e+28 600 0.001 3.9238206895505736
8.955e+28 700 0.001 19.568631236691424
8.955e+28 800 0.001 87.93699058261367
8.955e+28 900 0.001 254.8971733366476
8.955e+28 1000 0.001 596.504316728798
8.955e+28 1100 0.001 1239.5697512592926
8.955e+28 1200 0.001 2440.0738199440434
8.955e+28 1300 0.001 4724.370143850191
8.955e+28 1400 0.001 9369.933190890637
8.955e+28 1500 0.001 19799.71939093765
8.955e+28 1600 0.001 47545.801565457165
8.955e+28 1700 0.001 144515.78881002642
8.955e+28 1800 0.001 711547.4406861924
8.955e+28 1900 0.001 11851227.503607776
8.955e+28 2000 0.001 178122861989.07462
1.1940000000000002e+29 300 0.001 39.704396448802754
1.1940000000000002e+29 400 0.001 31.9241807845861
1.1940000000000002e+29 500 0.001 20.609013431319053
1.1940000000000002e+29 600 0.001 8.659539811689378
1.1940000000000002e+29 700 0.001 2.3755143105480987
1.1940000000000002e+29 800 0.001 10.44570770650225
1.1940000000000002e+29 900 0.001 41.751333854481864
1.1940000000000002e+29 1000 0.001 109.0529410335021
1.1940000000000002e+29 1100 0.001 224.38303670212804
1.1940000000000002e+29 1200 0.001 407.3929870713947
1.1940000000000002e+29 1300 0.001 683.3023384666944
1.1940000000000002e+29 1400 0.001 1094.2554396972744
1.1940000000000002e+29 1500 0.001 1703.8698840584555
1.1940000000000002e+29 1600 0.001 2625.2788090104814
1.1940000000000002e+29 1700 0.001 4056.3871132778313
1.1940000000000002e+29 1800 0.001 6374.249945661769
1.1940000000000002e+29 1900 0.001 10316.735253430104
1.1940000000000002e+29 2000 0.001 17544.388240276807
1.4925000000000001e+29 300 0.001 41.3103008336047
1.4925000000000001e+29 400 0.001 35.29506664819806
1.4925000000000001e+29 500 0.001 26.18996763190099
1.4925000000000001e+29 600 0.001 15.326559393877393
1.4925000000000001e+29 700 0.001 5.863770531249935
1.4925000000000001e+29 800 0.001 1.8788175195308263
1.4925000000000001e+29 900 0.001 7.531837525261939
1.4925000000000001e+29 1000 0.001 26.127794144077715
1.4925000000000001e+29 1100 0.001 61.162801471638076
1.4925000000000001e+29 1200 0.001 116.49073855870863
1.4925000000000001e+29 1300 0.001 195.0227320531676
1.4925000000000001e+29 1400 0.001 302.71720074532567
1.4925000000000001e+29 1500 0.001 444.98307833919796
1.4925000000000001e+29 1600 0.001 632.0623255708941
1.4925000000000001e+29 1700 0.001 878.3549373830125
1.4925000000000001e+29 1800 0.001 1206.0580652268764
1.4925000000000001e+29 1900 0.001 1646.2765082121416
1.4925000000000001e+29 2000 0.001 2252.3045936518934
1.791e+29 300 0.001 42.33774480604901
1.791e+29 400 0.001 37.47560251269615
1.791e+29 500 0.001 29.968987152087408
1.791e+29 600 0.001 20.537965108868402
1.791e+29 700 0.001 11.117224765252827
1.791e+29 800 0.001 4.157583645028056
1.791e+29 900 0.001 2.0169669484231334
1.791e+29 1000 0.001 6.621187630722109
1.791e+29 1100 0.001 18.943237210345806
1.791e+29 1200 0.001 39.89947460464737
1.791e+29 1300 0.001 70.69477004206382
1.791e+29 1400 0.001 111.97633656743955
1.791e+29 1500 0.001 163.98292330126964
1.791e+29 1600 0.001 228.9123948261479
1.791e+29 1700 0.001 308.3041967899589
1.791e+29 1800 0.001 405.66710572555394
1.791e+29 1900 0.001 524.991269154087
1.791e+29 2000 0.001 673.0475607708207
2.0895000000000002e+29 300 0.001 43.0467216687061
2.0895000000000002e+29 400 0.001 38.988101833183904
2.0895000000000002e+29 500 0.001 32.6483653503464
2.0895000000000002e+29 600 0.001 24.456439418996037
2.0895000000000002e+29 700 0.001 15.74349042033489
2.0895000000000002e+29 800 0.001 8.201274625416875
2.0895000000000002e+29 900 0.001 3.4206934094204167
2.0895000000000002e+29 1000 0.001 2.5655719089410884
2.0895000000000002e+29 1100 0.001 6.377085259450106
2.0895000000000002e+29 1200 0.001 15.20063367661625
2.0895000000000002e+29 1300 0.001 28.60766943884947
2.0895000000000002e+29 1400 0.001 47.27757330827604
2.0895000000000002e+29 1500 0.001 71.07747950039393
2.0895000000000002e+29 1600 0.001 100.06799895177842
2.0895000000000002e+29 1700 0.001 133.88190606548451
2.0895000000000002e+29 1800 0.001 173.85386851439984
2.0895000000000002e+29 1900 0.001 220.61089750254627
2.0895000000000002e+29 2000 0.001 275.4470404557158
2.3880000000000004e+29 300 0.001 43.56305442335257
2.3880000000000004e+29 400 0.001 40.09285276766694
2.3880000000000004e+29 500 0.001 34.630205906104706
2.3880000000000004e+29 600 0.001 27.446502677623833
2.3880000000000004e+29 700 0.001 19.52844078377687
2.3880000000000004e+29 800 0.001 12.146726564742051
2.3880000000000004e+29 900 0.001 6.489998148870615
2.3880000000000004e+29 1000 0.001 3.369350586550481
2.3880000000000004e+29 1100 0.001 3.298623387617704
2.3880000000000004e+29 1200 0.001 6.472835876378636
2.3880000000000004e+29 1300 0.001 12.898280632577553
2.3880000000000004e+29 1400 0.001 22.031353108720683
2.3880000000000004e+29 1500 0.001 33.89008400493389
2.3880000000000004e+29 1600 0.001 48.40380605695241
2.3880000000000004e+29 1700 0.001 65.54049304236118
2.3880000000000004e+29 1800 0.001 85.37235655778531
2.3880000000000004e+29 1900 0.001 107.622830028167
2.3880000000000004e+29 2000 0.001 132.69641266307133
2.6865e+29 300 0.001 43.954560003899275
2.6865e+29 400 0.001 40.93209603818315
2.6865e+29 500 0.001 36.14796899649221
2.6865e+29 600 0.001 29.780449936315193
2.6865e+29 700 0.001 22.599142771651252
2.6865e+29 800 0.001 15.612729671124141
2.6865e+29 900 0.001 9.767510897308158
2.6865e+29 1000 0.001 5.682431218947547
2.6865e+29 1100 0.001 3.762726123161577
2.6865e+29 1200 0.001 4.126250567206161
2.6865e+29 1300 0.001 6.744693883158825
2.6865e+29 1400 0.001 11.446583620229532
2.6865e+29 1500 0.001 17.945578260628366
2.6865e+29 1600 0.001 25.72064470654245
2.6865e+29 1700 0.001 34.997977687531154
2.6865e+29 1800 0.001 45.68544771997823
2.6865e+29 1900 0.001 57.635441584878535
2.6865e+29 2000 0.001 71.03170950072412
2.9850000000000003e+29 300 0.001 44.26084046869488
2.9850000000000003e+29 400 0.001 41.58952222796347
2.9850000000000003e+29 500 0.001 37.34361723835558
2.9850000000000003e+29 600 0.001 31.64270573632057
2.9850000000000003e+29 700 0.001 25.10951884424074
2.9850000000000003e+29 800 0.001 18.57596675320524
2.9850000000000003e+29 900 0.001 12.827651082231004
2.9850000000000003e+29 1000 0.001 8.365734850213842
2.9850000000000003e+29 1100 0.001 5.534036008216429
2.9850000000000003e+29 1200 0.001 4.419423703256374
2.9850000000000003e+29 1300 0.001 4.992256101801682
2.9850000000000003e+29 1400 0.001 7.10368823470168
2.9850000000000003e+29 1500 0.001 10.575419806922243
2.9850000000000003e+29 1600 0.001 15.154366781458418
2.9850000000000003e+29 1700 0.001 20.61627348526313
2.9850000000000003e+29 1800 0.001 26.741026516272026
2.9850000000000003e+29 1900 0.001 33.587771033550126
2.9850000000000003e+29 2000 0.001 41.184023344946695
2.9850000000000005e+28 300 0.005 43.515859903180015
2.9850000000000005e+28 400 0.005 257.597339037305
2.9850000000000005e+28 500 0.005 2919.9615960488327
2.9850000000000005e+28 600 0.005 132240.32530836135
2.9850000000000005e+28 700 0.005 7636456958.000769
2.9850000000000005e+28 800 0.005 27086867547.059704
2.9850000000000005e+28 900 0.005 1581063553.6266
2.9850000000000005e+28 1000 0.005 11313356294.369734
2.9850000000000005e+28 1100 0.005 988097985.7953069
2.9850000000000005e+28 1200 0.005 543250107.1845847
2.9850000000000005e+28 1300 0.005 1940927969.9761052
2.9850000000000005e+28 1400 0.005 36504120.841856055
2.9850000000000005e+28 1500 0.005 6273643.527035135
2.9850000000000005e+28 1600 0.005 1815601.8146652302
2.9850000000000005e+28 1700 0.005 167423.48684575935
2.9850000000000005e+28 1800 0.005 5173.376748166765
2.9850000000000005e+28 1900 0.005 48.38961562745567
2.9850000000000005e+28 2000 0.005 46.290295971595675
5.970000000000001e+28 300 0.005 24.35824834872612
5.970000000000001e+28 400 0.005 12.865533666818692
5.970000000000001e+28 500 0.005 25.320300420597217
5.970000000000001e+28 600 0.005 132.89924417218958
5.970000000000001e+28 700 0.005 508.8202385848793
5.970000000000001e+28 800 0.005 1597.5992636403034
5.970000000000001e+28 900 0.005 4734.846673720041
5.970000000000001e+28 1000 0.005 15279.668907549749
5.970000000000001e+28 1100 0.005 65421.94463219965
5.970000000000001e+28 1200 0.005 615907.315107907
5.970000000000001e+28 1300 0.005 138600003.45429522
5.970000000000001e+28 1400 0.005 31323559222.45836
5.970000000000001e+28 1500 0.005 8231264850.247355
5.970000000000001e+28 1600 0.005 46569792940.94266
5.970000000000001e+28 1700 0.005 16787919453.76445
5.970000000000001e+28 1800 0.005 1661847031.7108967
5.970000000000001e+28 1900 0.005 2629546204.1743307
5.970000000000001e+28 2000 0.005 1083842535.8308003
8.955e+28 300 0.005 30.388020610488823
8.955e+28 400 0.005 18.030825552055468
8.955e+28 500 0.005 6.973266472124553
8.955e+28 600 0.005 10.381308042820406
8.955e+28 700 0.005 48.68014641175398
8.955e+28 800 0.005 153.91429298217625
8.955e+28 900 0.005 369.44799039121705
8.955e+28 1000 0.005 766.9763585947117
8.955e+28 1100 0.005 1466.6431741226704
8.955e+28 1200 0.005 2716.566782447293
8.955e+28 1300 0.005 5038.295199586259
8.955e+28 1400 0.005 9705.649229685745
8.955e+28 1500 0.005 20143.13527045316
8.955e+28 1600 0.005 47890.32896158819
8.955e+28 1700 0.005 144876.09464259326
8.955e+28 1800 0.005 711982.4793483968
8.955e+28 1900 0.005 11852131.829592858
8.955e+28 2000 0.005 178122939816.2199
1.1940000000000002e+29 300 0.005 34.27294118511879
1.1940000000000002e+29 400 0.005 24.186794498292304
1.1940000000000002e+29 500 0.005 12.385367601593888
1.1940000000000002e+29 600 0.005 4.000537483619087
1.1940000000000002e+29 700 0.005 6.865183001726856
1.1940000000000002e+29 800 0.005 28.923783777530236
1.1940000000000002e+29 900 0.005 79.72104288380159
1.1940000000000002e+29 1000 0.005 167.73436612614327
1.1940000000000002e+29 1100 0.005 303.452128003411
1.1940000000000002e+29 1200 0.005 501.95304445719853
1.1940000000000002e+29 1300 0.005 786.348136404698
1.1940000000000002e+29 1400 0.005 1197.6035124547552
1.1940000000000002e+29 1500 0.005 1800.02666720166
1.1940000000000002e+29 1600 0.005 2708.7781987912263
1.1940000000000002e+29 1700 0.005 4124.841037621482
1.1940000000000002e+29 1800 0.005 6426.950518826476
1.1940000000000002e+29 1900 0.005 10355.354427772036
1.1940000000000002e+29 2000 0.005 17571.40442892479
1.4925000000000001e+29 300 0.005 36.76347657297309
1.4925000000000001e+29 400 0.005 28.497552087580203
1.4925000000000001e+29 500 0.005 18.007282803192773
1.4925000000000001e+29 600 0.005 8.00973941544191
1.4925000000000001e+29 700 0.005 2.6188006688160086
1.4925000000000001e+29 800 0.005 6.14405607680243
1.4925000000000001e+29 900 0.005 21.376773105606397
1.4925000000000001e+29 1000 0.005 51.10248166973647
1.4925000000000001e+29 1100 0.005 97.06483763139809
1.4925000000000001e+29 1200 0.005 160.08653543427266
1.4925000000000001e+29 1300 0.005 243.56526401160136
1.4925000000000001e+29 1400 0.005 351.35145806538054
1.4925000000000001e+29 1500 0.005 490.43390614975897
1.4925000000000001e+29 1600 0.005 671.1374874024381
1.4925000000000001e+29 1700 0.005 909.9478522846204
1.4925000000000001e+29 1800 0.005 1229.966458828825
1.4925000000000001e+29 1900 0.005 1663.3248409475307
1.4925000000000001e+29 2000 0.005 2263.783749184211
1.791e+29 300 0.005 38.46309405031473
1.791e+29 400 0.005 31.534099823230644
1.791e+29 500 0.005 22.395102038755
1.791e+29 600 0.005 12.740799614035794
1.791e+29 700 0.005 5.198698697881958
1.791e+29 800 0.005 2.4274283340867844
1.791e+29 900 0.005 6.347351780590979
1.791e+29 1000 0.005 17.678237924558257
1.791e+29 1100 0.005 36.40638981270491
1.791e+29 1200 0.005 62.916919757534316
1.791e+29 1300 0.005 97.16142177833956
1.791e+29 1400 0.005 138.9007519521392
1.791e+29 1500 0.005 189.55423918263932
1.791e+29 1600 0.005 251.28035891685522
1.791e+29 1700 0.005 326.50892533375196
1.791e+29 1800 0.005 419.6134153502742
1.791e+29 1900 0.005 535.0022793526705
1.791e+29 2000 0.005 679.8603906234298
2.0895000000000002e+29 300 0.005 39.68681914018255
2.0895000000000002e+29 400 0.005 33.754557354708155
2.0895000000000002e+29 500 0.005 25.75263818251322
2.0895000000000002e+29 600 0.005 16.848831808917467
2.0895000000000002e+29 700 0.005 8.91905893464417
2.0895000000000002e+29 800 0.005 3.852706025977933
2.0895000000000002e+29 900 0.005 2.9708317970169076
2.0895000000000002e+29 1000 0.005 6.864976757839873
2.0895000000000002e+29 1100 0.005 15.355079027110417
2.0895000000000002e+29 1200 0.005 27.65096443361877
2.0895000000000002e+29 1300 0.005 43.81403879439713
2.0895000000000002e+29 1400 0.005 63.550588116893664
2.0895000000000002e+29 1500 0.005 86.8896509917249
2.0895000000000002e+29 1600 0.005 114.02048227552358
2.0895000000000002e+29 1700 0.005 145.4976728964585
2.0895000000000002e+29 1800 0.005 182.8997308852071
2.0895000000000002e+29 1900 0.005 227.22658690377315
2.0895000000000002e+29 2000 0.005 280.0072527017209
2.3880000000000004e+29 300 0.005 40.60571664655252
2.3880000000000004e+29 400 0.005 35.43690401565991
2.3880000000000004e+29 500 0.005 28.361211717094573
2.3880000000000004e+29 600 0.005 20.238437485761075
2.3880000000000004e+29 700 0.005 12.504735861054595
2.3880000000000004e+29 800 0.005 6.619815584306727
2.3880000000000004e+29 900 0.005 3.6026589887008624
2.3880000000000004e+29 1000 0.005 3.865722452303597
2.3880000000000004e+29 1100 0.005 7.306262794682669
2.3880000000000004e+29 1200 0.005 13.545600871530395
2.3880000000000004e+29 1300 0.005 21.928074081499023
2.3880000000000004e+29 1400 0.005 32.081823415393025
2.3880000000000004e+29 1500 0.005 44.01499249527515
2.3880000000000004e+29 1600 0.005 57.67070380202661
2.3880000000000004e+29 1700 0.005 73.41511726151236
2.3880000000000004e+29 1800 0.005 91.6165449736999
2.3880000000000004e+29 1900 0.005 112.23815083852655
2.3880000000000004e+29 2000 0.005 135.95143469937344
2.6865e+29 300 0.005 41.31890835793435
2.6865e+29 400 0.005 36.75018702626228
2.6865e+29 500 0.005 30.429995441106538
2.6865e+29 600 0.005 23.02177203672067
2.6865e+29 700 0.005 15.677884300967053
2.6865e+29 800 0.005 9.58724489706802
2.6865e+29 900 0.005 5.589569276874742
2.6865e+29 1000 0.005 4.015543039922358
2.6865e+29 1100 0.005 4.806968127385459
2.6865e+29 1200 0.005 7.641621574449965
2.6865e+29 1300 0.005 12.167168131904297
2.6865e+29 1400 0.005 17.956840079269075
2.6865e+29 1500 0.005 24.549700206813117
2.6865e+29 1600 0.005 31.976911873792535
2.6865e+29 1700 0.005 40.457014893639425
2.6865e+29 1800 0.005 50.11387150042214
2.6865e+29 1900 0.005 60.99760013299389
2.6865e+29 2000 0.005 73.44622825157069
2.9850000000000003e+29 300 0.005 41.88728347900117
2.9850000000000003e+29 400 0.005 37.80099839690873
2.9850000000000003e+29 500 0.005 32.103356146923005
2.9850000000000003e+29 600 0.005 25.324386540581887
2.9850000000000003e+29 700 0.005 18.420161178657104
2.9850000000000003e+29 800 0.005 12.393992351107926
2.9850000000000003e+29 900 0.005 7.9663095254242435
2.9850000000000003e+29 1000 0.005 5.423874029794707
2.9850000000000003e+29 1100 0.005 4.750899318411914
2.9850000000000003e+29 1200 0.005 5.685288883310818
2.9850000000000003e+29 1300 0.005 7.92798944938246
2.9850000000000003e+29 1400 0.005 11.112414153365851
2.9850000000000003e+29 1500 0.005 15.052758089293073
2.9850000000000003e+29 1600 0.005 19.5398341882992
2.9850000000000003e+29 1700 0.005 24.45409169152235
2.9850000000000003e+29 1800 0.005 29.937388235835257
2.9850000000000003e+29 1900 0.005 36.06928476924257
2.9850000000000003e+29 2000 0.005 43.003166400019474
2.9850000000000005e+28 300 0.0025 31.40219679455347
2.9850000000000005e+28 400 0.0025 197.88319892620922
2.9850000000000005e+28 500 0.0025 2655.554729225585
2.9850000000000005e+28 600 0.0025 130204.66223992097
2.9850000000000005e+28 700 0.0025 7635890247.308599
2.9850000000000005e+28 800 0.0025 27085631580.251972
2.9850000000000005e+28 900 0.0025 1580760640.2074544
2.9850000000000005e+28 1000 0.0025 11312542122.997425
2.9850000000000005e+28 1100 0.0025 987895916.1458104
2.9850000000000005e+28 1200 0.0025 543137393.309205
2.9850000000000005e+28 1300 0.0025 1940825419.813426
2.9850000000000005e+28 1400 0.0025 36494032.59630759
2.9850000000000005e+28 1500 0.0025 6273375.215876686
2.9850000000000005e+28 1600 0.0025 1815430.6157926228
2.9850000000000005e+28 1700 0.0025 167404.42448665298
2.9850000000000005e+28 1800 0.0025 5173.181309697329
2.9850000000000005e+28 1900 0.0025 48.38951818884517
2.9850000000000005e+28 2000 0.0025 46.29029606263527
5.970000000000001e+28 300 0.0025 26.853943783583272
5.970000000000001e+28 400 0.0025 13.033683996276848
5.970000000000001e+28 500 0.0025 16.48252647911682
5.970000000000001e+28 600 0.0025 101.70457310230623
5.970000000000001e+28 700 0.0025 435.7965313047494
5.970000000000001e+28 800 0.0025 1458.9886093917867
5.970000000000001e+28 900 0.0025 4497.7378315835795
5.970000000000001e+28 1000 0.0025 14894.317922947452
