# mass(g) temperature(K) clouds reduced_chi_squared
3.5820000000000003e+28 1500 None 362565375.984387
3.5820000000000003e+28 1600 None 59807666.30037113
3.5820000000000003e+28 1700 None 6283975.930137257
3.5820000000000003e+28 1800 None 2589.1086239128886
3.5820000000000003e+28 1900 None 28688.947877675
3.5820000000000003e+28 2000 None 2385.8868261492626
4.776e+28 300 None 1838.755875553412
4.776e+28 400 None 1440.391294528254
4.776e+28 500 None 918.6624529032557
4.776e+28 600 None 311.0327554631469
4.776e+28 700 None 152.14285198920797
4.776e+28 800 None 4050.6596953663716
4.776e+28 900 None 53374.4987137886
4.776e+28 1000 None 2788403.9078027382
4.776e+28 1100 None 17751664585.781334
4.776e+28 1200 None 6768094520.589778
4.776e+28 1300 None 9205224551.905823
4.776e+28 1400 None 1808425582131.3206
4.776e+28 1500 None 769472671.0510101
4.776e+28 1600 None 4725070663.851763
4.776e+28 1700 None 2922.595922613225
4.776e+28 1800 None 96994225.01786618
4.776e+28 1900 None 685098.6288003466
4.776e+28 2000 None 3966026.3150131516
5.970000000000001e+28 300 None 1979.9053746700595
5.970000000000001e+28 400 None 1674.2843345824976
5.970000000000001e+28 500 None 1289.7869161426645
5.970000000000001e+28 600 None 810.893302880515
5.970000000000001e+28 700 None 307.68424079418037
5.970000000000001e+28 800 None 30.180646814093713
5.970000000000001e+28 900 None 878.3338007160926
5.970000000000001e+28 1000 None 7017.81561884364
5.970000000000001e+28 1100 None 46643.67704115623
5.970000000000001e+28 1200 None 558381.7189794694
5.970000000000001e+28 1300 None 138937746.67923337
5.970000000000001e+28 1400 None 31524053874.20618
5.970000000000001e+28 1500 None 8267145552.6194315
5.970000000000001e+28 1600 None 46663395453.73996
5.970000000000001e+28 1700 None 16807352083.182426
5.970000000000001e+28 1800 None 1661724532.5706136
5.970000000000001e+28 1900 None 2628684029.888503
5.970000000000001e+28 2000 None 1082716680.7931983
7.1640000000000006e+28 300 None 2075.267945376241
7.1640000000000006e+28 400 None 1826.8240298772735
7.1640000000000006e+28 500 None 1524.3691150533014
7.1640000000000006e+28 600 None 1150.9373374732709
7.1640000000000006e+28 700 None 730.1140904238586
7.1640000000000006e+28 800 None 319.240863212647
7.1640000000000006e+28 900 None 49.62501743213253
7.1640000000000006e+28 1000 None 260.82719937969523
7.1640000000000006e+28 1100 None 1987.4020430079545
7.1640000000000006e+28 1200 None 9117.281253460347
7.1640000000000006e+28 1300 None 40579.936872124774
7.1640000000000006e+28 1400 None 250404.35367681846
7.1640000000000006e+28 1500 None 4644339.102540197
7.1640000000000006e+28 1600 None 166074337066.46225
7.1640000000000006e+28 1700 None 5553146471.597221
7.1640000000000006e+28 1800 None 8767607035.90754
7.1640000000000006e+28 1900 None 2975196761.4618917
7.1640000000000006e+28 2000 None 21342422370.785248
8.358e+28 300 None 2144.152020370556
8.358e+28 400 None 1934.5889341761958
8.358e+28 500 None 1685.6755250442448
8.358e+28 600 None 1382.919516518846
8.358e+28 700 None 1040.012610595373
8.358e+28 800 None 682.2600767347798
8.358e+28 900 None 350.0868248696992
8.358e+28 1000 None 106.57086859880624
8.358e+28 1100 None 106.72887850572647
8.358e+28 1200 None 719.1838840745486
8.358e+28 1300 None 2961.257339284388
8.358e+28 1400 None 10077.26396132321
8.358e+28 1500 None 34542.84932061219
8.358e+28 1600 None 145188.46518796272
8.358e+28 1700 None 1068679.982652127
8.358e+28 1800 None 46138718.923049726
8.358e+28 1900 None 306422313517.212
8.358e+28 2000 None 106650298131.53815
9.552e+28 300 None 2196.2982951077943
9.552e+28 400 None 2014.9521072182279
9.552e+28 500 None 1803.5641864625832
9.552e+28 600 None 1549.951535713656
9.552e+28 700 None 1264.4715845187725
9.552e+28 800 None 963.4924599341188
9.552e+28 900 None 667.5821280718437
9.552e+28 1000 None 392.5802503457265
9.552e+28 1100 None 178.06911780327562
9.552e+28 1200 None 96.47554663314486
9.552e+28 1300 None 307.5531863838277
9.552e+28 1400 None 1174.2329669606956
9.552e+28 1500 None 3598.9694750612375
9.552e+28 1600 None 10103.605313266162
9.552e+28 1700 None 28855.34707695319
9.552e+28 1800 None 94338.78712789174
9.552e+28 1900 None 428735.23033247347
9.552e+28 2000 None 4456411.247250709
1.0746000000000001e+29 300 None 2237.1731216922403
1.0746000000000001e+29 400 None 2077.2701774910156
1.0746000000000001e+29 500 None 1893.6036185162734
1.0746000000000001e+29 600 None 1675.787782658253
1.0746000000000001e+29 700 None 1432.5767769020542
1.0746000000000001e+29 800 None 1176.769333856835
1.0746000000000001e+29 900 None 922.5952092877242
1.0746000000000001e+29 1000 None 674.1215007485276
1.0746000000000001e+29 1100 None 446.18873182732403
1.0746000000000001e+29 1200 None 256.38024697005375
1.0746000000000001e+29 1300 None 142.7568872414788
1.0746000000000001e+29 1400 None 183.74508396148968
1.0746000000000001e+29 1500 None 532.2503235880463
1.0746000000000001e+29 1600 None 1519.6286497658225
1.0746000000000001e+29 1700 None 3897.9625062923483
1.0746000000000001e+29 1800 None 9548.834379571308
1.0746000000000001e+29 1900 None 23784.883109020862
1.0746000000000001e+29 2000 None 65264.06181494894
1.1940000000000002e+29 300 None 2270.0883345805196
1.1940000000000002e+29 400 None 2127.04987893625
1.1940000000000002e+29 500 None 1964.6880732658851
1.1940000000000002e+29 600 None 1773.9926255112407
1.1940000000000002e+29 700 None 1562.7196726195423
1.1940000000000002e+29 800 None 1341.7864540493272
1.1940000000000002e+29 900 None 1122.7128678913343
1.1940000000000002e+29 1000 None 905.9390690770512
1.1940000000000002e+29 1100 None 699.1636755560602
1.1940000000000002e+29 1200 None 506.2929528204929
1.1940000000000002e+29 1300 None 337.5107044039194
1.1940000000000002e+29 1400 None 213.62277155488397
1.1940000000000002e+29 1500 None 176.31918010153723
1.1940000000000002e+29 1600 None 301.00174541837123
1.1940000000000002e+29 1700 None 727.8868883281772
1.1940000000000002e+29 1800 None 1741.9678076730775
1.1940000000000002e+29 1900 None 3934.4542341888723
1.1940000000000002e+29 2000 None 8693.654458842931
1.194e+28 300 0.001 101756281.63021477
1.194e+28 400 0.001 1606307901.6276324
1.194e+28 500 0.001 1471936072.091386
1.194e+28 600 0.001 43291627492.91151
1.194e+28 700 0.001 1388522731.2286723
1.194e+28 800 0.001 210561217.6684396
1.194e+28 900 0.001 219551623.4091964
1.194e+28 1000 0.001 15143981.462862654
1.194e+28 1100 0.001 2279856.430116881
1.194e+28 1200 0.001 117313.15102486234
1.194e+28 1300 0.001 7412.918212109347
1.194e+28 1400 0.001 2577.4175215021273
1.194e+28 1500 0.001 2577.4175215021273
1.194e+28 1600 0.001 2577.4175215021273
1.194e+28 1700 0.001 2577.4175215021273
1.194e+28 1800 0.001 2577.4175215021273
1.194e+28 1900 0.001 2577.4175215021273
1.194e+28 2000 0.001 2577.4175215021273
2.388e+28 300 0.001 1877.5950919272511
2.388e+28 400 0.001 677.3338210683473
2.388e+28 500 0.001 367360.1801405787
2.388e+28 600 0.001 1271705913.6516137
2.388e+28 700 0.001 9513247984362.041
2.388e+28 800 0.001 9729269917.192343
2.388e+28 900 0.001 444628835.2986919
2.388e+28 1000 0.001 2504791964.3609376
2.388e+28 1100 0.001 602915800.2146438
2.388e+28 1200 0.001 1158111323.9669306
2.388e+28 1300 0.001 45419339.33712338
2.388e+28 1400 0.001 6240408.266046393
2.388e+28 1500 0.001 452080.9906347509
2.388e+28 1600 0.001 15089.558690905982
2.388e+28 1700 0.001 2475.8578325714443
2.388e+28 1800 0.001 2577.2019848382643
2.388e+28 1900 0.001 2577.408164023762
2.388e+28 2000 0.001 2577.417078092656
3.5820000000000003e+28 300 0.001 2252.9515995682405
3.5820000000000003e+28 400 0.001 1747.812434411341
3.5820000000000003e+28 500 0.001 798.4805592424551
3.5820000000000003e+28 600 0.001 834.4791761524965
3.5820000000000003e+28 700 0.001 65415.705889800345
3.5820000000000003e+28 800 0.001 53319043821.19665
3.5820000000000003e+28 900 0.001 4108801856.8389363
3.5820000000000003e+28 1000 0.001 32407440989.473396
3.5820000000000003e+28 1100 0.001 939254275.0592704
3.5820000000000003e+28 1200 0.001 10274344413.554787
3.5820000000000003e+28 1300 0.001 6970097567.10462
3.5820000000000003e+28 1400 0.001 498640168.5218853
3.5820000000000003e+28 1500 0.001 362484935.270138
3.5820000000000003e+28 1600 0.001 59794818.53924556
3.5820000000000003e+28 1700 0.001 6282263.846222478
3.5820000000000003e+28 1800 0.001 2589.0925012948633
3.5820000000000003e+28 1900 0.001 28684.767894671935
3.5820000000000003e+28 2000 0.001 2385.886731486464
4.776e+28 300 0.001 2372.779984171765
4.776e+28 400 0.001 2087.7998669330527
4.776e+28 500 0.001 1561.3784224343422
4.776e+28 600 0.001 773.8980710171979
4.776e+28 700 0.001 144.77618151829222
4.776e+28 800 0.001 3042.576761870359
4.776e+28 900 0.001 49689.74403762089
4.776e+28 1000 0.001 2765675.8489427823
4.776e+28 1100 0.001 17749875135.05462
4.776e+28 1200 0.001 6767136194.943961
4.776e+28 1300 0.001 9204279496.187208
4.776e+28 1400 0.001 1808417475059.6614
4.776e+28 1500 0.001 769339253.1952446
4.776e+28 1600 0.001 4724874330.348731
4.776e+28 1700 0.001 2922.5950583055887
4.776e+28 1800 0.001 96987852.60574731
4.776e+28 1900 0.001 685091.3289463123
4.776e+28 2000 0.001 3965968.179377399
5.970000000000001e+28 300 0.001 2430.3142723116835
5.970000000000001e+28 400 0.001 2237.1356521276844
5.970000000000001e+28 500 0.001 1892.4686288858259
5.970000000000001e+28 600 0.001 1367.344966882299
5.970000000000001e+28 700 0.001 707.3143696107835
5.970000000000001e+28 800 0.001 138.93706566711842
5.970000000000001e+28 900 0.001 550.1384653550209
5.970000000000001e+28 1000 0.001 6024.19754800616
5.970000000000001e+28 1100 0.001 44462.21848785314
5.970000000000001e+28 1200 0.001 552692.7121809307
5.970000000000001e+28 1300 0.001 138872395.7065741
5.970000000000001e+28 1400 0.001 31523153848.373627
5.970000000000001e+28 1500 0.001 8266818761.625515
5.970000000000001e+28 1600 0.001 46662820089.44043
5.970000000000001e+28 1700 0.001 16807146940.710667
5.970000000000001e+28 1800 0.001 1661691951.159971
5.970000000000001e+28 1900 0.001 2628664746.3052335
5.970000000000001e+28 2000 0.001 1082712364.0379918
7.1640000000000006e+28 300 0.001 2463.681125667827
7.1640000000000006e+28 400 0.001 2319.539003261467
7.1640000000000006e+28 500 0.001 2068.1920004195085
7.1640000000000006e+28 600 0.001 1689.683495408558
7.1640000000000006e+28 700 0.001 1197.9028970634631
7.1640000000000006e+28 800 0.001 647.6388021518076
7.1640000000000006e+28 900 0.001 177.77502610974463
7.1640000000000006e+28 1000 0.001 143.76642661299928
7.1640000000000006e+28 1100 0.001 1595.917625736005
7.1640000000000006e+28 1200 0.001 8411.861923790291
7.1640000000000006e+28 1300 0.001 39469.43182921955
7.1640000000000006e+28 1400 0.001 248537.00367935555
7.1640000000000006e+28 1500 0.001 4639319.109361361
7.1640000000000006e+28 1600 0.001 166073535173.14252
7.1640000000000006e+28 1700 0.001 5553063962.035452
7.1640000000000006e+28 1800 0.001 8767541265.82722
7.1640000000000006e+28 1900 0.001 2975176254.5604744
7.1640000000000006e+28 2000 0.001 21342393119.021564
8.358e+28 300 0.001 2485.2949016062876
8.358e+28 400 0.001 2371.2646578629674
8.358e+28 500 0.001 2175.4854897745226
8.358e+28 600 0.001 1884.0323084144247
8.358e+28 700 0.001 1505.1076369157934
8.358e+28 800 0.001 1064.58218329452
8.358e+28 900 0.001 611.047932166874
8.358e+28 1000 0.001 223.11997722328044
8.358e+28 1100 0.001 72.70412198267957
8.358e+28 1200 0.001 548.4525353469841
8.358e+28 1300 0.001 2671.502093446432
8.358e+28 1400 0.001 9688.969046908469
8.358e+28 1500 0.001 34064.5777046322
8.358e+28 1600 0.001 144590.13742283534
8.358e+28 1700 0.001 1067757.6979127969
8.358e+28 1800 0.001 46135462.530030854
8.358e+28 1900 0.001 306422097776.71564
8.358e+28 2000 0.001 106650232689.79039
9.552e+28 300 0.001 2500.3555498598466
9.552e+28 400 0.001 2406.537778293291
9.552e+28 500 0.001 2247.2248368343817
9.552e+28 600 0.001 2012.2209164997591
9.552e+28 700 0.001 1708.0324067255813
9.552e+28 800 0.001 1351.9569912642598
9.552e+28 900 0.001 970.928426147167
9.552e+28 1000 0.001 594.4494190868743
9.552e+28 1100 0.001 274.99877160473693
9.552e+28 1200 0.001 97.36855857852824
9.552e+28 1300 0.001 231.98679532547382
9.552e+28 1400 0.001 1045.646392224948
9.552e+28 1500 0.001 3439.701464894603
9.552e+28 1600 0.001 9931.605566255872
9.552e+28 1700 0.001 28679.966613421977
9.552e+28 1800 0.001 94162.98875838607
9.552e+28 1900 0.001 428541.7142778115
9.552e+28 2000 0.001 4456113.505847504
1.0746000000000001e+29 300 0.001 2511.4087119585997
1.0746000000000001e+29 400 0.001 2432.022236530447
1.0746000000000001e+29 500 0.001 2298.307335417303
1.0746000000000001e+29 600 0.001 2102.463507816381
1.0746000000000001e+29 700 0.001 1850.1878849355662
1.0746000000000001e+29 800 0.001 1555.0445858174144
1.0746000000000001e+29 900 0.001 1236.0434310055387
1.0746000000000001e+29 1000 0.001 909.0143717957229
1.0746000000000001e+29 1100 0.001 598.6507735919091
1.0746000000000001e+29 1200 0.001 332.41533586019716
1.0746000000000001e+29 1300 0.001 156.07207131833943
1.0746000000000001e+29 1400 0.001 152.1096713770369
1.0746000000000001e+29 1500 0.001 474.4394465169121
1.0746000000000001e+29 1600 0.001 1450.5407605809412
1.0746000000000001e+29 1700 0.001 3828.1191067822288
1.0746000000000001e+29 1800 0.001 9485.25024862841
1.0746000000000001e+29 1900 0.001 23730.244594976353
1.0746000000000001e+29 2000 0.001 65218.35238673692
1.1940000000000002e+29 300 0.001 2519.8416909059806
1.1940000000000002e+29 400 0.001 2451.2361278284066
1.1940000000000002e+29 500 0.001 2336.395231659187
1.1940000000000002e+29 600 0.001 2169.131738204493
1.1940000000000002e+29 700 0.001 1954.5990808539632
1.1940000000000002e+29 800 0.001 1704.2390445631988
1.1940000000000002e+29 900 0.001 1433.1668320158096
1.1940000000000002e+29 1000 0.001 1152.0845431013026
1.1940000000000002e+29 1100 0.001 876.4676033085283
1.1940000000000002e+29 1200 0.001 618.4218222573945
1.1940000000000002e+29 1300 0.001 394.6556185187049
1.1940000000000002e+29 1400 0.001 229.52022971008435
1.1940000000000002e+29 1500 0.001 165.16978472875354
1.1940000000000002e+29 1600 0.001 275.58236191478716
1.1940000000000002e+29 1700 0.001 697.3530970433139
1.1940000000000002e+29 1800 0.001 1712.56478890106
1.1940000000000002e+29 1900 0.001 3909.344064742599
1.1940000000000002e+29 2000 0.001 8673.951387741337
1.194e+28 300 0.005 101946850.78114283
1.194e+28 400 0.005 1607626167.2579632
1.194e+28 500 0.005 1474009264.514068
1.194e+28 600 0.005 43308640324.455696
1.194e+28 700 0.005 1392465292.3069522
1.194e+28 800 0.005 212356906.46021456
1.194e+28 900 0.005 221148305.98557395
1.194e+28 1000 0.005 15571052.849231623
1.194e+28 1100 0.005 2289474.4820100768
1.194e+28 1200 0.005 145541.78712844723
1.194e+28 1300 0.005 11973.222834005237
1.194e+28 1400 0.005 2290.6087750144848
1.194e+28 1500 0.005 2577.0960533506477
1.194e+28 1600 0.005 2576.380527019306
1.194e+28 1700 0.005 2577.1746033176887
1.194e+28 1800 0.005 2577.4175214921434
1.194e+28 1900 0.005 2577.4175175363866
1.194e+28 2000 0.005 2577.4175215021273
2.388e+28 300 0.005 1616.6729161375742
2.388e+28 400 0.005 590.6455350218274
2.388e+28 500 0.005 376708.15249572357
2.388e+28 600 0.005 1272440640.8586004
2.388e+28 700 0.005 9513338588545.633
2.388e+28 800 0.005 9732473965.028143
2.388e+28 900 0.005 445360636.76007134
2.388e+28 1000 0.005 2506470699.3232446
2.388e+28 1100 0.005 603614838.4386641
2.388e+28 1200 0.005 1158435239.6632662
2.388e+28 1300 0.005 45429899.601453006
2.388e+28 1400 0.005 6248512.698324435
2.388e+28 1500 0.005 453698.374567395
2.388e+28 1600 0.005 15121.102042131433
2.388e+28 1700 0.005 2475.8283824744535
2.388e+28 1800 0.005 2577.201946877955
2.388e+28 1900 0.005 2577.4081632299776
2.388e+28 2000 0.005 2577.417078069238
3.5820000000000003e+28 300 0.005 2057.766089798043
3.5820000000000003e+28 400 0.005 1471.3244154645033
3.5820000000000003e+28 500 0.005 556.8245868575577
3.5820000000000003e+28 600 0.005 1086.367664599492
3.5820000000000003e+28 700 0.005 68861.96303757216
3.5820000000000003e+28 800 0.005 53322694349.10413
3.5820000000000003e+28 900 0.005 4109888300.928624
3.5820000000000003e+28 1000 0.005 32410844975.066902
3.5820000000000003e+28 1100 0.005 939785732.3360437
3.5820000000000003e+28 1200 0.005 10275939961.127913
3.5820000000000003e+28 1300 0.005 6971069392.84849
3.5820000000000003e+28 1400 0.005 498820458.8812705
3.5820000000000003e+28 1500 0.005 362559860.26857793
3.5820000000000003e+28 1600 0.005 59807073.075967774
3.5820000000000003e+28 1700 0.005 6283935.735911283
3.5820000000000003e+28 1800 0.005 2589.1082601539756
3.5820000000000003e+28 1900 0.005 28688.93419567031
3.5820000000000003e+28 2000 0.005 2385.886825101594
4.776e+28 300 0.005 2225.6312101273074
4.776e+28 400 0.005 1863.6013761619718
4.776e+28 500 0.005 1285.7247253338012
4.776e+28 600 0.005 531.6989638227811
4.776e+28 700 0.005 120.62060761022835
4.776e+28 800 0.005 3620.484015976381
4.776e+28 900 0.005 52116.840515014635
4.776e+28 1000 0.005 2782122.8032181547
4.776e+28 1100 0.005 17751253342.217896
4.776e+28 1200 0.005 6767920898.893142
4.776e+28 1300 0.005 9205094832.012293
4.776e+28 1400 0.005 1808424503622.7947
4.776e+28 1500 0.005 769463908.1470276
4.776e+28 1600 0.005 4725061781.455711
4.776e+28 1700 0.005 2922.595842409879
4.776e+28 1800 0.005 96994149.8879499
4.776e+28 1900 0.005 685098.5586931906
4.776e+28 2000 0.005 3966026.1947891964
5.970000000000001e+28 300 0.005 2313.5728388945577
5.970000000000001e+28 400 0.005 2055.2488045334258
5.970000000000001e+28 500 0.005 1653.1324596264049
5.970000000000001e+28 600 0.005 1104.6751312479307
5.970000000000001e+28 700 0.005 486.2978516723964
5.970000000000001e+28 800 0.005 58.367374608361
5.970000000000001e+28 900 0.005 742.612615227881
5.970000000000001e+28 1000 0.005 6700.456542000022
5.970000000000001e+28 1100 0.005 46093.09562356993
5.970000000000001e+28 1200 0.005 557276.1197119177
5.970000000000001e+28 1300 0.005 138928316.7900929
5.970000000000001e+28 1400 0.005 31523957492.21451
5.970000000000001e+28 1500 0.005 8267121922.9463415
5.970000000000001e+28 1600 0.005 46663367987.17196
5.970000000000001e+28 1700 0.005 16807346339.511002
5.970000000000001e+28 1800 0.005 1661724079.02975
5.970000000000001e+28 1900 0.005 2628683903.7955065
5.970000000000001e+28 2000 0.005 1082716669.605376
7.1640000000000006e+28 300 0.005 2367.430918895412
7.1640000000000006e+28 400 0.005 2168.0169961550423
7.1640000000000006e+28 500 0.005 1863.1696618955552
7.1640000000000006e+28 600 0.005 1449.2043105079179
7.1640000000000006e+28 700 0.005 956.8619730642315
7.1640000000000006e+28 800 0.005 454.3331470515271
7.1640000000000006e+28 900 0.005 87.63523635494013
7.1640000000000006e+28 1000 0.005 213.1234830352922
7.1640000000000006e+28 1100 0.005 1875.2386048269002
7.1640000000000006e+28 1200 0.005 8962.336992988216
7.1640000000000006e+28 1300 0.005 40398.94445117218
7.1640000000000006e+28 1400 0.005 250187.86002229544
7.1640000000000006e+28 1500 0.005 4643949.713521995
7.1640000000000006e+28 1600 0.005 166074295840.10068
7.1640000000000006e+28 1700 0.005 5553143981.485881
7.1640000000000006e+28 1800 0.005 8767605977.235628
7.1640000000000006e+28 1900 0.005 2975196605.913508
7.1640000000000006e+28 2000 0.005 21342422277.44579
8.358e+28 300 0.005 2403.6701730178684
8.358e+28 400 0.005 2242.0019727615586
8.358e+28 500 0.005 1997.901749669324
8.358e+28 600 0.005 1669.0785774766075
8.358e+28 700 0.005 1275.359909406452
8.358e+28 800 0.005 850.8315085176196
8.358e+28 900 0.005 446.6366775389714
8.358e+28 1000 0.005 139.281979741073
8.358e+28 1100 0.005 91.4479648555466
8.358e+28 1200 0.005 676.4955926171563
8.358e+28 1300 0.005 2908.721081657424
8.358e+28 1400 0.005 10026.834048500528
8.358e+28 1500 0.005 34500.832713427175
8.358e+28 1600 0.005 145154.760575345
8.358e+28 1700 0.005 1068648.9101811354
8.358e+28 1800 0.005 46138659.93951434
8.358e+28 1900 0.005 306422311535.4874
8.358e+28 2000 0.005 106650297876.26053
9.552e+28 300 0.005 2429.648969484889
9.552e+28 400 0.005 2294.1302305475856
9.552e+28 500 0.005 2091.2937703552707
9.552e+28 600 0.005 1819.969115276692
9.552e+28 700 0.005 1495.638183717756
9.552e+28 800 0.005 1141.7649781080243
9.552e+28 900 0.005 786.9346257175081
9.552e+28 1000 0.005 458.72017076161495
9.552e+28 1100 0.005 202.38100824628316
9.552e+28 1200 0.005 93.56967287819408
9.552e+28 1300 0.005 291.82780513957675
9.552e+28 1400 0.005 1155.6886003228415
9.552e+28 1500 0.005 3583.4463909624324
9.552e+28 1600 0.005 10092.755139786856
9.552e+28 1700 0.005 28848.62146731438
9.552e+28 1800 0.005 94335.08871509158
9.552e+28 1900 0.005 428733.19644410495
9.552e+28 2000 0.005 4456409.875789555
1.0746000000000001e+29 300 0.005 2449.1429420151812
1.0746000000000001e+29 400 0.005 2332.759057449496
1.0746000000000001e+29 500 0.005 2159.6686867915573
1.0746000000000001e+29 600 0.005 1929.4330174970926
1.0746000000000001e+29 700 0.005 1655.1193591576011
1.0746000000000001e+29 800 0.005 1355.3886830214853
1.0746000000000001e+29 900 0.005 1050.6983546618596
1.0746000000000001e+29 1000 0.005 755.5711091007124
1.0746000000000001e+29 1100 0.005 489.36492232449956
1.0746000000000001e+29 1200 0.005 272.72733687455167
1.0746000000000001e+29 1300 0.005 143.67987956397616
1.0746000000000001e+29 1400 0.005 178.27268482384892
1.0746000000000001e+29 1500 0.005 525.9907296434773
1.0746000000000001e+29 1600 0.005 1514.8062960877849
1.0746000000000001e+29 1700 0.005 3894.9738426974336
1.0746000000000001e+29 1800 0.005 9547.315355957477
1.0746000000000001e+29 1900 0.005 23784.21524928442
1.0746000000000001e+29 2000 0.005 65263.80835391078
1.1940000000000002e+29 300 0.005 2464.2852283620505
1.1940000000000002e+29 400 0.005 2362.4818187325095
1.1940000000000002e+29 500 0.005 2211.796787936709
1.1940000000000002e+29 600 0.005 2012.2524542964331
1.1940000000000002e+29 700 0.005 1775.2854842133158
1.1940000000000002e+29 800 0.005 1516.764191903548
1.1940000000000002e+29 900 0.005 1253.1991366127504
1.1940000000000002e+29 1000 0.005 994.4968432069708
1.1940000000000002e+29 1100 0.005 752.1306248464956
1.1940000000000002e+29 1200 0.005 532.9795887822479
1.1940000000000002e+29 1300 0.005 347.57507568819324
1.1940000000000002e+29 1400 0.005 215.19281889884817
1.1940000000000002e+29 1500 0.005 174.720598067039
1.1940000000000002e+29 1600 0.005 298.9992500599222
1.1940000000000002e+29 1700 0.005 726.4362682122987
1.1940000000000002e+29 1800 0.005 1741.1809524307412
1.1940000000000002e+29 1900 0.005 3934.1044947750383
1.1940000000000002e+29 2000 0.005 8693.526461632422
1.194e+28 300 0.0025 101870099.74168718
1.194e+28 400 0.0025 1607136832.9408922
1.194e+28 500 0.0025 1473304321.3591313
1.194e+28 600 0.0025 43303433061.61796
1.194e+28 700 0.0025 1391382877.3750386
1.194e+28 800 0.0025 211923070.02705568
1.194e+28 900 0.0025 220813617.2924777
1.194e+28 1000 0.0025 15498104.39134508
1.194e+28 1100 0.0025 2288088.8155952278
1.194e+28 1200 0.0025 142995.48540343548
1.194e+28 1300 0.0025 11722.668297540626
1.194e+28 1400 0.0025 2281.040362276422
1.194e+28 1500 0.0025 2577.0966425794327
1.194e+28 1600 0.0025 2576.3848049881453
1.194e+28 1700 0.0025 2577.1766599898683
1.194e+28 1800 0.0025 2577.417521492154
1.194e+28 1900 0.0025 2577.4175175625764
1.194e+28 2000 0.0025 2577.4175215021273
2.388e+28 300 0.0025 1729.5949936216007
2.388e+28 400 0.0025 623.092211182647
2.388e+28 500 0.0025 373091.47856580757
2.388e+28 600 0.0025 1272170664.1785543
2.388e+28 700 0.0025 9513305999754.092
2.388e+28 800 0.0025 9731416711.296095
2.388e+28 900 0.0025 445136358.7856535
2.388e+28 1000 0.0025 2505981479.4941416
2.388e+28 1100 0.0025 603426368.6137975
2.388e+28 1200 0.0025 1158346655.5827937
2.388e+28 1300 0.0025 45427116.65990573
2.388e+28 1400 0.0025 6246803.210571083
2.388e+28 1500 0.0025 453435.1883287314
2.388e+28 1600 0.0025 15116.74499017336
2.388e+28 1700 0.0025 2475.8309632660303
2.388e+28 1800 0.0025 2577.201948800228
2.388e+28 1900 0.0025 2577.408163243506
2.388e+28 2000 0.0025 2577.4170780693344
3.5820000000000003e+28 300 0.0025 2146.2259027197765
3.5820000000000003e+28 400 0.0025 1591.472833593702
3.5820000000000003e+28 500 0.0025 654.2909863935886
3.5820000000000003e+28 600 0.0025 981.715017339468
3.5820000000000003e+28 700 0.0025 67581.07583735265
3.5820000000000003e+28 800 0.0025 53321411538.61542
3.5820000000000003e+28 900 0.0025 4109527515.072665
3.5820000000000003e+28 1000 0.0025 32409776993.81087
3.5820000000000003e+28 1100 0.0025 939631784.9960165
3.5820000000000003e+28 1200 0.0025 10275508449.89553
3.5820000000000003e+28 1300 0.0025 6970827712.651551
3.5820000000000003e+28 1400 0.0025 498781578.44113743
3.5820000000000003e+28 1500 0.0025 362545277.7002365
