# mass(g) temperature(K) clouds reduced_chi_squared
2.3880000000000004e+29 1200 None 6.7131611482111015
2.3880000000000004e+29 1300 None 7.95934056486319
2.3880000000000004e+29 1400 None 10.842242642983011
2.3880000000000004e+29 1500 None 15.386625724969274
2.3880000000000004e+29 1600 None 21.70614052354028
2.3880000000000004e+29 1700 None 30.108937519913827
2.3880000000000004e+29 1800 None 40.68130159946762
2.3880000000000004e+29 1900 None 53.509979629001215
2.3880000000000004e+29 2000 None 69.47256528536428
2.6865e+29 300 None 84.07740312146964
2.6865e+29 400 None 73.02905871437144
2.6865e+29 500 None 61.95685720039881
2.6865e+29 600 None 50.45912185033235
2.6865e+29 700 None 39.33162616745369
2.6865e+29 800 None 29.539924694401133
2.6865e+29 900 None 21.852947270679877
2.6865e+29 1000 None 16.07090044602706
2.6865e+29 1100 None 12.227421805482349
2.6865e+29 1200 None 9.962275367650266
2.6865e+29 1300 None 8.91231825727062
2.6865e+29 1400 None 8.928375365564618
2.6865e+29 1500 None 9.93560610407377
2.6865e+29 1600 None 11.92201089975517
2.6865e+29 1700 None 15.005202264316383
2.6865e+29 1800 None 19.274785310077124
2.6865e+29 1900 None 24.79186724917616
2.6865e+29 2000 None 31.820566829119365
2.9850000000000003e+29 300 None 86.56939816473935
2.9850000000000003e+29 400 None 76.46154323978601
2.9850000000000003e+29 500 None 66.31647816836713
2.9850000000000003e+29 600 None 55.71504407113636
2.9850000000000003e+29 700 None 45.328161726019395
2.9850000000000003e+29 800 None 35.99664278760489
2.9850000000000003e+29 900 None 28.433410393424204
2.9850000000000003e+29 1000 None 22.42767094997237
2.9850000000000003e+29 1100 None 18.056500087596337
2.9850000000000003e+29 1200 None 14.99538777125415
2.9850000000000003e+29 1300 None 12.891270095718415
2.9850000000000003e+29 1400 None 11.587324566209412
2.9850000000000003e+29 1500 None 10.97165876732505
2.9850000000000003e+29 1600 None 10.987968969262996
2.9850000000000003e+29 1700 None 11.6733911226033
2.9850000000000003e+29 1800 None 13.047625816470521
2.9850000000000003e+29 1900 None 15.138477646093271
2.9850000000000003e+29 2000 None 18.05050341165516
2.9850000000000005e+28 300 0.001 53.409735808493735
2.9850000000000005e+28 400 0.001 98.61982740627025
2.9850000000000005e+28 500 0.001 2040.5694094240414
2.9850000000000005e+28 600 0.001 124637.88332360459
2.9850000000000005e+28 700 0.001 7609571704.841381
2.9850000000000005e+28 800 0.001 27003990101.56271
2.9850000000000005e+28 900 0.001 1575607804.0952845
2.9850000000000005e+28 1000 0.001 11281209590.62432
2.9850000000000005e+28 1100 0.001 984920980.6009126
2.9850000000000005e+28 1200 0.001 541672814.389536
2.9850000000000005e+28 1300 0.001 1937901560.4003696
2.9850000000000005e+28 1400 0.001 36365971.50494691
2.9850000000000005e+28 1500 0.001 6253743.849115524
2.9850000000000005e+28 1600 0.001 1806003.3265609825
2.9850000000000005e+28 1700 0.001 165093.56757390458
2.9850000000000005e+28 1800 0.001 4928.780169782213
2.9850000000000005e+28 1900 0.001 99.00117884832319
2.9850000000000005e+28 2000 0.001 111.31737648451089
5.970000000000001e+28 300 0.001 85.68986719811173
5.970000000000001e+28 400 0.001 57.37783475270607
5.970000000000001e+28 500 0.001 25.755294097165
5.970000000000001e+28 600 0.001 39.680715245670385
5.970000000000001e+28 700 0.001 243.20110913609724
5.970000000000001e+28 800 0.001 1039.684583139275
5.970000000000001e+28 900 0.001 3694.6200958155755
5.970000000000001e+28 1000 0.001 13386.96385107654
5.970000000000001e+28 1100 0.001 61654.03777128957
5.970000000000001e+28 1200 0.001 604519.7182094413
5.970000000000001e+28 1300 0.001 138072098.52829865
5.970000000000001e+28 1400 0.001 31227080608.311733
5.970000000000001e+28 1500 0.001 8205593823.776225
5.970000000000001e+28 1600 0.001 46468527903.74941
5.970000000000001e+28 1700 0.001 16756165690.380568
5.970000000000001e+28 1800 0.001 1658545150.8315957
5.970000000000001e+28 1900 0.001 2625730910.1735725
5.970000000000001e+28 2000 0.001 1082523582.0597117
8.955e+28 300 0.001 96.17569252045624
8.955e+28 400 0.001 78.65746103448491
8.955e+28 500 0.001 52.92341645987045
8.955e+28 600 0.001 25.547621016161468
8.955e+28 700 0.001 13.433068810962832
8.955e+28 800 0.001 45.8227722165651
8.955e+28 900 0.001 165.25003266112623
8.955e+28 1000 0.001 445.0384113206168
8.955e+28 1100 0.001 1009.6209763095198
8.955e+28 1200 0.001 2105.9655282961567
8.955e+28 1300 0.001 4247.952897878978
8.955e+28 1400 0.001 8685.94109451562
8.955e+28 1500 0.001 18785.305438050178
8.955e+28 1600 0.001 45931.825741643006
8.955e+28 1700 0.001 141548.54174270277
8.955e+28 1800 0.001 703935.3087947331
8.955e+28 1900 0.001 11794758.44726
8.955e+28 2000 0.001 177606696151.58615
1.1940000000000002e+29 300 0.001 100.89012516431671
1.1940000000000002e+29 400 0.001 88.62667226716273
1.1940000000000002e+29 500 0.001 69.75710515421606
1.1940000000000002e+29 600 0.001 46.14601884179467
1.1940000000000002e+29 700 0.001 23.427602209737056
1.1940000000000002e+29 800 0.001 10.088612263406953
1.1940000000000002e+29 900 0.001 16.431762568855294
1.1940000000000002e+29 1000 0.001 53.91905787564268
1.1940000000000002e+29 1100 0.001 135.52114782814618
1.1940000000000002e+29 1200 0.001 279.3438757918851
1.1940000000000002e+29 1300 0.001 510.3665206017622
1.1940000000000002e+29 1400 0.001 869.1236891879965
1.1940000000000002e+29 1500 0.001 1416.7846503051292
1.1940000000000002e+29 1600 0.001 2263.5146942332594
1.1940000000000002e+29 1700 0.001 3600.5723432783816
1.1940000000000002e+29 1800 0.001 5795.58969660624
1.1940000000000002e+29 1900 0.001 9571.164621715854
1.1940000000000002e+29 2000 0.001 16558.41751420701
1.4925000000000001e+29 300 0.001 103.51688909382695
1.4925000000000001e+29 400 0.001 94.20799599021338
1.4925000000000001e+29 500 0.001 79.64106372036555
1.4925000000000001e+29 600 0.001 60.4957692324854
1.4925000000000001e+29 700 0.001 39.59387162736337
1.4925000000000001e+29 800 0.001 21.054743300855964
1.4925000000000001e+29 900 0.001 9.42757940010057
1.4925000000000001e+29 1000 0.001 8.890917495572657
1.4925000000000001e+29 1100 0.001 23.37981837026577
1.4925000000000001e+29 1200 0.001 55.91101897559002
1.4925000000000001e+29 1300 0.001 110.44039796451801
1.4925000000000001e+29 1400 0.001 191.83733795241312
1.4925000000000001e+29 1500 0.001 306.32800826139515
1.4925000000000001e+29 1600 0.001 462.65976462310766
1.4925000000000001e+29 1700 0.001 674.8860193257525
1.4925000000000001e+29 1800 0.001 964.1100984415475
1.4925000000000001e+29 1900 0.001 1360.216256814852
1.4925000000000001e+29 2000 0.001 1914.4972559789162
1.791e+29 300 0.001 105.17445170032485
1.791e+29 400 0.001 97.72995964898497
1.791e+29 500 0.001 85.98279188351522
1.791e+29 600 0.001 70.1899938523375
1.791e+29 700 0.001 52.084623225280026
1.791e+29 800 0.001 34.219964321794436
1.791e+29 900 0.001 19.33628404004134
1.791e+29 1000 0.001 9.593878738311217
1.791e+29 1100 0.001 6.899829685505764
1.791e+29 1200 0.001 12.536581734435583
1.791e+29 1300 0.001 27.40679055135742
1.791e+29 1400 0.001 51.78333969975383
1.791e+29 1500 0.001 86.93579118108389
1.791e+29 1600 0.001 134.49337990276246
1.791e+29 1700 0.001 195.27509566466694
1.791e+29 1800 0.001 273.43913877613846
1.791e+29 1900 0.001 371.78150527345406
1.791e+29 2000 0.001 497.55700062019326
2.0895000000000002e+29 300 0.001 106.30845228961337
2.0895000000000002e+29 400 0.001 100.13750921147074
2.0895000000000002e+29 500 0.001 90.35173129652642
2.0895000000000002e+29 600 0.001 77.02605718069495
2.0895000000000002e+29 700 0.001 61.35782700980419
2.0895000000000002e+29 800 0.001 45.153329403579306
2.0895000000000002e+29 900 0.001 30.348363706594878
2.0895000000000002e+29 1000 0.001 18.339632521343344
2.0895000000000002e+29 1100 0.001 10.374476734935627
2.0895000000000002e+29 1200 0.001 7.080320208539522
2.0895000000000002e+29 1300 0.001 8.733876502730155
2.0895000000000002e+29 1400 0.001 15.575807802920426
2.0895000000000002e+29 1500 0.001 27.601511570831743
2.0895000000000002e+29 1600 0.001 44.41935075053165
2.0895000000000002e+29 1700 0.001 66.43122993134533
2.0895000000000002e+29 1800 0.001 94.4361230537857
2.0895000000000002e+29 1900 0.001 128.9811551774212
2.0895000000000002e+29 2000 0.001 170.67496666136637
2.3880000000000004e+29 300 0.001 107.12948602465482
2.3880000000000004e+29 400 0.001 101.87915844333028
2.3880000000000004e+29 500 0.001 93.52592865212164
2.3880000000000004e+29 600 0.001 82.05700993820349
2.3880000000000004e+29 700 0.001 68.36367621888971
2.3880000000000004e+29 800 0.001 53.82844212902911
2.3880000000000004e+29 900 0.001 39.94587271462405
2.3880000000000004e+29 1000 0.001 27.742982931792742
2.3880000000000004e+29 1100 0.001 18.173820348010324
2.3880000000000004e+29 1200 0.001 11.642245784912706
2.3880000000000004e+29 1300 0.001 8.25954731905449
2.3880000000000004e+29 1400 0.001 8.1022225389371
2.3880000000000004e+29 1500 0.001 11.026680424399258
2.3880000000000004e+29 1600 0.001 16.8502881665119
2.3880000000000004e+29 1700 0.001 25.483704402702354
2.3880000000000004e+29 1800 0.001 36.78132542991136
2.3880000000000004e+29 1900 0.001 50.424693902404016
2.3880000000000004e+29 2000 0.001 67.18588943996892
2.6865e+29 300 0.001 107.74937579582574
2.6865e+29 400 0.001 103.19321553302224
2.6865e+29 500 0.001 95.92727543337644
2.6865e+29 600 0.001 85.89368938375759
2.6865e+29 700 0.001 73.79036458255115
2.6865e+29 800 0.001 60.73051380088836
2.6865e+29 900 0.001 47.931882240336066
2.6865e+29 1000 0.001 36.20991730589027
2.6865e+29 1100 0.001 26.35580197425598
2.6865e+29 1200 0.001 18.679403182181733
2.6865e+29 1300 0.001 13.243521422882662
2.6865e+29 1400 0.001 10.096689948579195
2.6865e+29 1500 0.001 9.095440920668844
2.6865e+29 1600 0.001 10.031040259030025
2.6865e+29 1700 0.001 12.744023032616196
2.6865e+29 1800 0.001 17.097530183981746
2.6865e+29 1900 0.001 22.943160646407154
2.6865e+29 2000 0.001 30.375606939120157
2.9850000000000003e+29 300 0.001 108.23275155795002
2.9850000000000003e+29 400 0.001 104.21734314609537
2.9850000000000003e+29 500 0.001 97.80222426823701
2.9850000000000003e+29 600 0.001 88.90568561567699
2.9850000000000003e+29 700 0.001 78.09439785189035
2.9850000000000003e+29 800 0.001 66.29648848707639
2.9850000000000003e+29 900 0.001 54.539697077051585
2.9850000000000003e+29 1000 0.001 43.50339542392929
2.9850000000000003e+29 1100 0.001 33.87326966373984
2.9850000000000003e+29 1200 0.001 25.911763368745984
2.9850000000000003e+29 1300 0.001 19.667344069625567
2.9850000000000003e+29 1400 0.001 15.193480534144237
2.9850000000000003e+29 1500 0.001 12.37309491274906
2.9850000000000003e+29 1600 0.001 11.018247744952111
2.9850000000000003e+29 1700 0.001 10.967919416906145
2.9850000000000003e+29 1800 0.001 12.05922010694301
2.9850000000000003e+29 1900 0.001 14.150118844598554
2.9850000000000003e+29 2000 0.001 17.19809337276488
2.9850000000000005e+28 300 0.005 50.81347198288154
2.9850000000000005e+28 400 0.005 187.47665638457238
2.9850000000000005e+28 500 0.005 2612.9827074371574
2.9850000000000005e+28 600 0.005 129887.8232296299
2.9850000000000005e+28 700 0.005 7611141514.326681
2.9850000000000005e+28 800 0.005 27007585619.067753
2.9850000000000005e+28 900 0.005 1576546663.2831135
2.9850000000000005e+28 1000 0.005 11283879765.104351
2.9850000000000005e+28 1100 0.005 985640659.8126116
2.9850000000000005e+28 1200 0.005 542109623.8895175
2.9850000000000005e+28 1300 0.005 1938302558.36495
2.9850000000000005e+28 1400 0.005 36415323.42316289
2.9850000000000005e+28 1500 0.005 6254897.016534061
2.9850000000000005e+28 1600 0.005 1807048.273471547
2.9850000000000005e+28 1700 0.005 165262.70844346742
2.9850000000000005e+28 1800 0.005 4931.2505207138565
2.9850000000000005e+28 1900 0.005 99.00221300868651
2.9850000000000005e+28 2000 0.005 111.31736776757711
5.970000000000001e+28 300 0.005 68.54515563141707
5.970000000000001e+28 400 0.005 37.65075307435906
5.970000000000001e+28 500 0.005 18.73131184382463
5.970000000000001e+28 600 0.005 76.52939826100672
5.970000000000001e+28 700 0.005 374.4772146397124
5.970000000000001e+28 800 0.005 1341.785680636604
5.970000000000001e+28 900 0.005 4278.79187029043
5.970000000000001e+28 1000 0.005 14441.376571337894
5.970000000000001e+28 1100 0.005 63622.182807152676
5.970000000000001e+28 1200 0.005 609366.1200606726
5.970000000000001e+28 1300 0.005 138127857.16531515
5.970000000000001e+28 1400 0.005 31227880436.81201
5.970000000000001e+28 1500 0.005 8205895869.576671
5.970000000000001e+28 1600 0.005 46469074494.00863
5.970000000000001e+28 1700 0.005 16756364724.928356
5.970000000000001e+28 1800 0.005 1658577235.7467718
5.970000000000001e+28 1900 0.005 2625750048.984304
5.970000000000001e+28 2000 0.005 1082527885.4350743
8.955e+28 300 0.005 83.18893302983867
8.955e+28 400 0.005 60.244257493709156
8.955e+28 500 0.005 32.79945953501708
8.955e+28 600 0.005 12.091965253691127
8.955e+28 700 0.005 19.1232215109836
8.955e+28 800 0.005 83.5793391996593
8.955e+28 900 0.005 248.64848268391174
8.955e+28 1000 0.005 583.8650169960597
8.955e+28 1100 0.005 1205.6209381897452
8.955e+28 1200 0.005 2354.7543696202583
8.955e+28 1300 0.005 4538.613130710053
8.955e+28 1400 0.005 9003.098349231312
8.955e+28 1500 0.005 19115.2535015613
8.955e+28 1600 0.005 46267.12670324153
8.955e+28 1700 0.005 141902.68915295196
8.955e+28 1800 0.005 704366.3863492307
8.955e+28 1900 0.005 11795659.299332213
8.955e+28 2000 0.005 177606773851.56738
1.1940000000000002e+29 300 0.005 90.8215234737752
1.1940000000000002e+29 400 0.005 73.57534548776893
1.1940000000000002e+29 500 0.005 50.98543915957091
1.1940000000000002e+29 600 0.005 27.202150125401438
1.1940000000000002e+29 700 0.005 9.825907672655896
1.1940000000000002e+29 800 0.005 8.297336487701164
1.1940000000000002e+29 900 0.005 32.00885504476192
1.1940000000000002e+29 1000 0.005 89.46673732600117
1.1940000000000002e+29 1100 0.005 191.52024394300224
1.1940000000000002e+29 1200 0.005 353.17628681267695
1.1940000000000002e+29 1300 0.005 595.643657799226
1.1940000000000002e+29 1400 0.005 958.1858136688429
1.1940000000000002e+29 1500 0.005 1502.0859058232356
1.1940000000000002e+29 1600 0.005 2339.4429087821654
1.1940000000000002e+29 1700 0.005 3663.989493510562
1.1940000000000002e+29 1800 0.005 5845.208470545781
1.1940000000000002e+29 1900 0.005 9608.004545602407
1.1940000000000002e+29 2000 0.005 16584.478060824935
1.4925000000000001e+29 300 0.005 95.38633131603592
1.4925000000000001e+29 400 0.005 81.76098728706414
1.4925000000000001e+29 500 0.005 63.30320710027973
1.4925000000000001e+29 600 0.005 42.11406526993428
1.4925000000000001e+29 700 0.005 22.288607195298113
1.4925000000000001e+29 800 0.005 8.64068952344027
1.4925000000000001e+29 900 0.005 5.386174595306891
1.4925000000000001e+29 1000 0.005 15.592292927177871
1.4925000000000001e+29 1100 0.005 40.864922215984755
1.4925000000000001e+29 1200 0.005 82.83208100671406
1.4925000000000001e+29 1300 0.005 144.43582329054158
1.4925000000000001e+29 1400 0.005 228.55954209808579
1.4925000000000001e+29 1500 0.005 342.50112995172077
1.4925000000000001e+29 1600 0.005 495.09546297964647
1.4925000000000001e+29 1700 0.005 701.9501454407751
1.4925000000000001e+29 1800 0.005 985.1213609900201
1.4925000000000001e+29 1900 0.005 1375.5191029657979
1.4925000000000001e+29 2000 0.005 1924.989676906729
1.791e+29 300 0.005 98.39415606190438
1.791e+29 400 0.005 87.2077977428834
1.791e+29 500 0.005 71.78870343185507
1.791e+29 600 0.005 53.393660774221466
1.791e+29 700 0.005 34.695931231898655
1.791e+29 800 0.005 18.83316683916443
1.791e+29 900 0.005 8.433353461513954
1.791e+29 1000 0.005 5.030053335718102
1.791e+29 1100 0.005 9.353754884148188
1.791e+29 1200 0.005 21.52660481188852
1.791e+29 1300 0.005 41.21564539769366
1.791e+29 1400 0.005 68.42204683977245
1.791e+29 1500 0.005 104.43037689987207
1.791e+29 1600 0.005 150.7875952775961
1.791e+29 1700 0.005 209.3179792848508
1.791e+29 1800 0.005 284.64416300434175
1.791e+29 1900 0.005 380.08585950276745
1.791e+29 2000 0.005 503.3665036604245
2.0895000000000002e+29 300 0.005 100.5140766171077
2.0895000000000002e+29 400 0.005 91.06499515361615
2.0895000000000002e+29 500 0.005 77.9007436882784
2.0895000000000002e+29 600 0.005 61.85341240114601
2.0895000000000002e+29 700 0.005 44.86487610898919
2.0895000000000002e+29 800 0.005 29.255761410528958
2.0895000000000002e+29 900 0.005 16.96463508937443
2.0895000000000002e+29 1000 0.005 9.018099281765904
2.0895000000000002e+29 1100 0.005 5.882738126273201
2.0895000000000002e+29 1200 0.005 7.394578808496051
2.0895000000000002e+29 1300 0.005 13.123439346630759
2.0895000000000002e+29 1400 0.005 22.76042031342898
2.0895000000000002e+29 1500 0.005 36.17680446809412
2.0895000000000002e+29 1600 0.005 52.92180461363557
2.0895000000000002e+29 1700 0.005 74.18316801517892
2.0895000000000002e+29 1800 0.005 100.87860137231107
2.0895000000000002e+29 1900 0.005 133.92850735579418
2.0895000000000002e+29 2000 0.005 174.22806233876994
2.3880000000000004e+29 300 0.005 102.08311042597492
2.3880000000000004e+29 400 0.005 93.92759654787045
2.3880000000000004e+29 500 0.005 82.48202269442152
2.3880000000000004e+29 600 0.005 68.33574331577766
2.3880000000000004e+29 700 0.005 52.995428864675404
2.3880000000000004e+29 800 0.005 38.30510778720982
2.3880000000000004e+29 900 0.005 25.824181237809164
2.3880000000000004e+29 1000 0.005 16.357110227490942
2.3880000000000004e+29 1100 0.005 10.310633828715108
2.3880000000000004e+29 1200 0.005 7.514795993019455
2.3880000000000004e+29 1300 0.005 7.52825610013812
2.3880000000000004e+29 1400 0.005 9.987747337510832
2.3880000000000004e+29 1500 0.005 14.574650656400149
2.3880000000000004e+29 1600 0.005 21.11372860524215
2.3880000000000004e+29 1700 0.005 29.743248889086384
2.3880000000000004e+29 1800 0.005 40.49033011860943
2.3880000000000004e+29 1900 0.005 53.42283705708557
2.3880000000000004e+29 2000 0.005 69.43766803563219
2.6865e+29 300 0.005 103.28821146510694
2.6865e+29 400 0.005 96.1300439085916
2.6865e+29 500 0.005 86.02973522844634
2.6865e+29 600 0.005 73.42508851092859
2.6865e+29 700 0.005 59.537604329652844
2.6865e+29 800 0.005 45.89928350586954
2.6865e+29 900 0.005 33.82693915619376
2.6865e+29 1000 0.005 24.003725103771153
2.6865e+29 1100 0.005 16.82184452052477
2.6865e+29 1200 0.005 12.156855435136961
2.6865e+29 1300 0.005 9.622133961217378
2.6865e+29 1400 0.005 8.902810680778048
2.6865e+29 1500 0.005 9.657617409777906
2.6865e+29 1600 0.005 11.636986765136943
2.6865e+29 1700 0.005 14.799549028427643
2.6865e+29 1800 0.005 19.15440984113085
2.6865e+29 1900 0.005 24.732773074128847
2.6865e+29 2000 0.005 31.795217147652714
2.9850000000000003e+29 300 0.005 104.24098186289658
2.9850000000000003e+29 400 0.005 97.87344515965857
2.9850000000000003e+29 500 0.005 88.8509069898708
2.9850000000000003e+29 600 0.005 77.51024253704249
2.9850000000000003e+29 700 0.005 64.87303306027404
2.9850000000000003e+29 800 0.005 52.25048258333774
2.9850000000000003e+29 900 0.005 40.788242798821436
2.9850000000000003e+29 1000 0.005 31.091249361351075
2.9850000000000003e+29 1100 0.005 23.54582727412738
2.9850000000000003e+29 1200 0.005 18.07513980664606
2.9850000000000003e+29 1300 0.005 14.351917299389843
2.9850000000000003e+29 1400 0.005 12.122655403349397
2.9850000000000003e+29 1500 0.005 11.064500492005319
2.9850000000000003e+29 1600 0.005 10.921967887248192
2.9850000000000003e+29 1700 0.005 11.585001096355485
2.9850000000000003e+29 1800 0.005 12.982002659682852
2.9850000000000003e+29 1900 0.005 15.101935599687565
2.9850000000000003e+29 2000 0.005 18.03321620282732
2.9850000000000005e+28 300 0.0025 49.64056942534607
2.9850000000000005e+28 400 0.0025 144.89718937066868
2.9850000000000005e+28 500 0.0025 2373.0573411112578
2.9850000000000005e+28 600 0.0025 127887.8055405866
2.9850000000000005e+28 700 0.0025 7610576159.854812
2.9850000000000005e+28 800 0.0025 27006352373.37255
2.9850000000000005e+28 900 0.0025 1576244448.9218569
2.9850000000000005e+28 1000 0.0025 11283067290.598934
2.9850000000000005e+28 1100 0.0025 985438985.1352448
2.9850000000000005e+28 1200 0.0025 541997099.0136393
2.9850000000000005e+28 1300 0.0025 1938200130.455933
2.9850000000000005e+28 1400 0.0025 36405251.730181105
2.9850000000000005e+28 1500 0.0025 6254629.210513793
2.9850000000000005e+28 1600 0.0025 1806877.539556915
2.9850000000000005e+28 1700 0.0025 165243.7718275534
2.9850000000000005e+28 1800 0.0025 4931.060198671939
2.9850000000000005e+28 1900 0.0025 99.00216335886577
2.9850000000000005e+28 2000 0.0025 111.31736792353762
5.970000000000001e+28 300 0.0025 76.29867977379851
5.970000000000001e+28 400 0.0025 45.94506786532033
5.970000000000001e+28 500 0.0025 20.292084732038656
5.970000000000001e+28 600 0.0025 58.87097972930695
5.970000000000001e+28 700 0.0025 318.0163374088232
5.970000000000001e+28 800 0.0025 1221.4352359560219
5.970000000000001e+28 900 0.0025 4060.795283058943
5.970000000000001e+28 1000 0.0025 14074.639986403783
