# mass(g) temperature(K) clouds reduced_chi_squared
1.791e+29 1900 0.001 50
1.791e+29 2000 0.001 50
2.3880000000000004e+29 300 0.001 7.285460969342663
2.3880000000000004e+29 400 0.001 6.115327385114149
2.3880000000000004e+29 500 0.001 4.453400464897206
2.3880000000000004e+29 600 0.001 2.73343447964119
2.3880000000000004e+29 700 0.001 1.7611859430822314
2.3880000000000004e+29 800 0.001 2.4456600385027256
2.3880000000000004e+29 900 0.001 5.542060298206618
2.3880000000000004e+29 1000 0.001 11.577156625170966
2.3880000000000004e+29 1100 0.001 20.237841149717575
2.3880000000000004e+29 1200 0.001 32.07548269993179
2.3880000000000004e+29 1300 0.001 46.92441996377505
2.3880000000000004e+29 1400 0.001 64.63502987077634
2.3880000000000004e+29 1500 0.001 50
2.3880000000000004e+29 1600 0.001 50
2.3880000000000004e+29 1700 0.001 50
2.3880000000000004e+29 1800 0.001 50
2.3880000000000004e+29 1900 0.001 50
2.3880000000000004e+29 2000 0.001 50
2.9850000000000003e+29 300 0.001 7.508929322380615
2.9850000000000003e+29 400 0.001 6.57856526973237
2.9850000000000003e+29 500 0.001 5.194708844724005
2.9850000000000003e+29 600 0.001 3.5840410130567775
2.9850000000000003e+29 700 0.001 2.217775517969555
2.9850000000000003e+29 800 0.001 1.634859829272104
2.9850000000000003e+29 900 0.001 2.279431569164421
2.9850000000000003e+29 1000 0.001 4.455487679818859
2.9850000000000003e+29 1100 0.001 8.2068051789426
2.9850000000000003e+29 1200 0.001 13.337777812011876
2.9850000000000003e+29 1300 0.001 19.67106137998643
2.9850000000000003e+29 1400 0.001 27.24569798153692
2.9850000000000003e+29 1500 0.001 35.78417732266631
2.9850000000000003e+29 1600 0.001 45.09537713346517
2.9850000000000003e+29 1700 0.001 55.05178929534565
2.9850000000000003e+29 1800 0.001 50
2.9850000000000003e+29 1900 0.001 50
2.9850000000000003e+29 2000 0.001 50
3.582e+29 300 0.001 7.655838646200194
3.582e+29 400 0.001 6.889727233763205
3.582e+29 500 0.001 5.720905832531347
3.582e+29 600 0.001 4.282152263077639
3.582e+29 700 0.001 2.886905348354963
3.582e+29 800 0.001 1.9032702735434106
3.582e+29 900 0.001 1.6392493125596619
3.582e+29 1000 0.001 2.2974220167593633
3.582e+29 1100 0.001 3.9104934942151424
3.582e+29 1200 0.001 6.447250722397845
3.582e+29 1300 0.001 9.822813337982103
3.582e+29 1400 0.001 13.696221437105201
3.582e+29 1500 0.001 18.00806773422157
3.582e+29 1600 0.001 22.69088858850408
3.582e+29 1700 0.001 27.63979332447049
3.582e+29 1800 0.001 32.78301526097227
3.582e+29 1900 0.001 38.00878492240308
3.582e+29 2000 0.001 43.3564238704708
4.1790000000000005e+29 300 0.001 7.7590732451302795
4.1790000000000005e+29 400 0.001 7.111154120411917
4.1790000000000005e+29 500 0.001 6.106640936672432
4.1790000000000005e+29 600 0.001 4.8289549531559395
4.1790000000000005e+29 700 0.001 3.504124622879121
4.1790000000000005e+29 800 0.001 2.4057008170405307
4.1790000000000005e+29 900 0.001 1.7676979170186409
4.1790000000000005e+29 1000 0.001 1.7423479124600518
4.1790000000000005e+29 1100 0.001 2.36243885383727
4.1790000000000005e+29 1200 0.001 3.6072566845578393
4.1790000000000005e+29 1300 0.001 5.418357591889899
4.1790000000000005e+29 1400 0.001 7.680544399842997
4.1790000000000005e+29 1500 0.001 10.281734601375861
4.1790000000000005e+29 1600 0.001 12.986213425566847
4.1790000000000005e+29 1700 0.001 15.768469045665771
4.1790000000000005e+29 1800 0.001 18.640674450473554
4.1790000000000005e+29 1900 0.001 21.525855123926885
4.1790000000000005e+29 2000 0.001 24.42124721007584
4.776000000000001e+29 300 0.001 7.835241333263854
4.776000000000001e+29 400 0.001 7.275892620622195
4.776000000000001e+29 500 0.001 6.398990174003496
4.776000000000001e+29 600 0.001 5.25933433663691
4.776000000000001e+29 700 0.001 4.029130667267983
4.776000000000001e+29 800 0.001 2.923164075075355
4.776000000000001e+29 900 0.001 2.1294534010437594
4.776000000000001e+29 1000 0.001 1.7706032876679472
4.776000000000001e+29 1100 0.001 1.8806073999764354
4.776000000000001e+29 1200 0.001 2.4478547539993016
4.776000000000001e+29 1300 0.001 3.431858742801623
4.776000000000001e+29 1400 0.001 4.748133703318004
4.776000000000001e+29 1500 0.001 6.316972837081943
4.776000000000001e+29 1600 0.001 8.037204103692668
4.776000000000001e+29 1700 0.001 9.867349256491112
4.776000000000001e+29 1800 0.001 11.746606481413702
4.776000000000001e+29 1900 0.001 13.49455052056255
4.776000000000001e+29 2000 0.001 15.228823430448745
5.373e+29 300 0.001 7.893560837078962
5.373e+29 400 0.001 7.402782992541202
5.373e+29 500 0.001 6.62704706927799
5.373e+29 600 0.001 5.603356219756895
5.373e+29 700 0.001 4.468214805739416
5.373e+29 800 0.001 3.396856096882308
5.373e+29 900 0.001 2.546045371106232
5.373e+29 1000 0.001 2.018854796781714
5.373e+29 1100 0.001 1.8499521660144032
5.373e+29 1200 0.001 2.034400148949081
5.373e+29 1300 0.001 2.543779908222943
5.373e+29 1400 0.001 3.3147027317063027
5.373e+29 1500 0.001 4.288794363936602
5.373e+29 1600 0.001 5.385063576445828
5.373e+29 1700 0.001 6.572498972579031
5.373e+29 1800 0.001 7.813008450791818
5.373e+29 1900 0.001 9.033383437199436
5.373e+29 2000 0.001 10.251899683742009
5.970000000000001e+28 300 0.005 8.44969423387717
5.970000000000001e+28 400 0.005 19.23368164428345
5.970000000000001e+28 500 0.005 69.80365027126697
5.970000000000001e+28 600 0.005 237.84379608042696
5.970000000000001e+28 700 0.005 705.2595112685216
5.970000000000001e+28 800 0.005 50
5.970000000000001e+28 900 0.005 50
5.970000000000001e+28 1000 0.005 50
5.970000000000001e+28 1100 0.005 50
5.970000000000001e+28 1200 0.005 50
5.970000000000001e+28 1300 0.005 50
5.970000000000001e+28 1400 0.005 50
5.970000000000001e+28 1500 0.005 50
5.970000000000001e+28 1600 0.005 50
5.970000000000001e+28 1700 0.005 50
5.970000000000001e+28 1800 0.005 50
5.970000000000001e+28 1900 0.005 50
5.970000000000001e+28 2000 0.005 50
1.1940000000000002e+29 300 0.005 5.368250650757818
1.1940000000000002e+29 400 0.005 3.8457933530477826
1.1940000000000002e+29 500 0.005 5.101884954504241
1.1940000000000002e+29 600 0.005 14.224216839273687
1.1940000000000002e+29 700 0.005 38.407577217154945
1.1940000000000002e+29 800 0.005 86.49227608013138
1.1940000000000002e+29 900 0.005 50
1.1940000000000002e+29 1000 0.005 50
1.1940000000000002e+29 1100 0.005 50
1.1940000000000002e+29 1200 0.005 50
1.1940000000000002e+29 1300 0.005 50
1.1940000000000002e+29 1400 0.005 50
1.1940000000000002e+29 1500 0.005 50
1.1940000000000002e+29 1600 0.005 50
1.1940000000000002e+29 1700 0.005 50
1.1940000000000002e+29 1800 0.005 50
1.1940000000000002e+29 1900 0.005 50
1.1940000000000002e+29 2000 0.005 50
1.791e+29 300 0.005 5.975995870648686
1.791e+29 400 0.005 4.171981440741528
1.791e+29 500 0.005 2.6730986670877956
1.791e+29 600 0.005 3.20940217628896
1.791e+29 700 0.005 7.936920862283389
1.791e+29 800 0.005 18.235252204545926
1.791e+29 900 0.005 35.80603874043518
1.791e+29 1000 0.005 61.395380185683784
1.791e+29 1100 0.005 50
1.791e+29 1200 0.005 50
1.791e+29 1300 0.005 50
1.791e+29 1400 0.005 50
1.791e+29 1500 0.005 50
1.791e+29 1600 0.005 50
1.791e+29 1700 0.005 50
1.791e+29 1800 0.005 50
1.791e+29 1900 0.005 50
1.791e+29 2000 0.005 50
2.3880000000000004e+29 300 0.005 6.469484554570735
2.3880000000000004e+29 400 0.005 4.91417244582566
2.3880000000000004e+29 500 0.005 3.179998710548183
2.3880000000000004e+29 600 0.005 2.099563134313875
2.3880000000000004e+29 700 0.005 2.7274181279754823
2.3880000000000004e+29 800 0.005 5.991792430138339
2.3880000000000004e+29 900 0.005 12.192645952562227
2.3880000000000004e+29 1000 0.005 21.27574581212853
2.3880000000000004e+29 1100 0.005 33.13815226760061
2.3880000000000004e+29 1200 0.005 47.33487891607448
2.3880000000000004e+29 1300 0.005 63.40218407383935
2.3880000000000004e+29 1400 0.005 50
2.3880000000000004e+29 1500 0.005 50
2.3880000000000004e+29 1600 0.005 50
2.3880000000000004e+29 1700 0.005 50
2.3880000000000004e+29 1800 0.005 50
2.3880000000000004e+29 1900 0.005 50
2.3880000000000004e+29 2000 0.005 50
2.9850000000000003e+29 300 0.005 6.811138364195201
2.9850000000000003e+29 400 0.005 5.495981817811229
2.9850000000000003e+29 500 0.005 3.878994971949177
2.9850000000000003e+29 600 0.005 2.4499813271255304
2.9850000000000003e+29 700 0.005 1.8561776883776038
2.9850000000000003e+29 800 0.005 2.6721465189326996
2.9850000000000003e+29 900 0.005 5.186588621703581
2.9850000000000003e+29 1000 0.005 9.43601670033828
2.9850000000000003e+29 1100 0.005 14.84584809056833
2.9850000000000003e+29 1200 0.005 21.320583305373304
2.9850000000000003e+29 1300 0.005 28.57462165974066
2.9850000000000003e+29 1400 0.005 36.3125986576659
2.9850000000000003e+29 1500 0.005 44.35502769767832
2.9850000000000003e+29 1600 0.005 52.64150011515059
2.9850000000000003e+29 1700 0.005 50
2.9850000000000003e+29 1800 0.005 50
2.9850000000000003e+29 1900 0.005 50
2.9850000000000003e+29 2000 0.005 50
3.582e+29 300 0.005 7.0537837548526445
3.582e+29 400 0.005 5.929148904170371
3.582e+29 500 0.005 4.477033739290072
3.582e+29 600 0.005 3.020792591375227
3.582e+29 700 0.005 2.0095607160703044
3.582e+29 800 0.005 1.8528527077239498
3.582e+29 900 0.005 2.7665376623151796
3.582e+29 1000 0.005 4.7823837577322585
3.582e+29 1100 0.005 7.700973613845485
3.582e+29 1200 0.005 11.294995226871952
3.582e+29 1300 0.005 15.147434927062173
3.582e+29 1400 0.005 19.203177297053163
3.582e+29 1500 0.005 23.345865770041648
3.582e+29 1600 0.005 27.49757212888825
3.582e+29 1700 0.005 31.709971442799013
3.582e+29 1800 0.005 36.03962052429506
3.582e+29 1900 0.005 40.478015342040436
3.582e+29 2000 0.005 45.144763853059196
4.1790000000000005e+29 300 0.005 7.232827478317389
4.1790000000000005e+29 400 0.005 6.256714694890688
4.1790000000000005e+29 500 0.005 4.958598402716094
4.1790000000000005e+29 600 0.005 3.5684436579198784
4.1790000000000005e+29 700 0.005 2.422363015676981
4.1790000000000005e+29 800 0.005 1.8365540232861168
4.1790000000000005e+29 900 0.005 1.9877969696681963
4.1790000000000005e+29 1000 0.005 2.911634653735669
4.1790000000000005e+29 1100 0.005 4.476896613578767
4.1790000000000005e+29 1200 0.005 6.5240610735506595
4.1790000000000005e+29 1300 0.005 8.896490824294203
4.1790000000000005e+29 1400 0.005 11.399476420958258
4.1790000000000005e+29 1500 0.005 13.867542330442241
4.1790000000000005e+29 1600 0.005 16.224008612762773
4.1790000000000005e+29 1700 0.005 18.569041133862378
4.1790000000000005e+29 1800 0.005 20.928204212665904
4.1790000000000005e+29 1900 0.005 23.296333549153537
4.1790000000000005e+29 2000 0.005 25.730897742583192
4.776000000000001e+29 300 0.005 7.369519757810992
4.776000000000001e+29 400 0.005 6.51057250029609
4.776000000000001e+29 500 0.005 5.345364974861416
4.776000000000001e+29 600 0.005 4.046149210644999
4.776000000000001e+29 700 0.005 2.877512488913456
4.776000000000001e+29 800 0.005 2.096152680530666
4.776000000000001e+29 900 0.005 1.8536993568506268
4.776000000000001e+29 1000 0.005 2.189140697664819
4.776000000000001e+29 1100 0.005 3.0146352752003396
4.776000000000001e+29 1200 0.005 4.215417512158526
4.776000000000001e+29 1300 0.005 5.67294486058029
4.776000000000001e+29 1400 0.005 7.238306896769729
4.776000000000001e+29 1500 0.005 8.838503664754242
4.776000000000001e+29 1600 0.005 10.394203065783726
4.776000000000001e+29 1700 0.005 11.932335625708372
4.776000000000001e+29 1800 0.005 13.41075519788392
4.776000000000001e+29 1900 0.005 14.808219333661423
4.776000000000001e+29 2000 0.005 16.21981538069965
5.373e+29 300 0.005 7.4768839881241735
5.373e+29 400 0.005 6.711987537694679
5.373e+29 500 0.005 5.659376261883789
5.373e+29 600 0.005 4.453084210998613
5.373e+29 700 0.005 3.3090396002741302
5.373e+29 800 0.005 2.4428216718510742
5.373e+29 900 0.005 1.9880077302981642
5.373e+29 1000 0.005 1.9856010639397914
5.373e+29 1100 0.005 2.376229393905861
5.373e+29 1200 0.005 3.0754964165321956
5.373e+29 1300 0.005 3.99102797157631
5.373e+29 1400 0.005 5.006062775227651
5.373e+29 1500 0.005 6.060080737996013
5.373e+29 1600 0.005 7.083258888176144
5.373e+29 1700 0.005 8.09185180332314
5.373e+29 1800 0.005 9.095032110721938
5.373e+29 1900 0.005 10.057793021785344
5.373e+29 2000 0.005 11.034999765890612
5.970000000000001e+28 300 0.0025 6.265740795129993
5.970000000000001e+28 400 0.0025 12.78332151440606
5.970000000000001e+28 500 0.0025 50.96263895225928
5.970000000000001e+28 600 0.0025 194.23463898781478
5.970000000000001e+28 700 0.0025 619.2112966142378
5.970000000000001e+28 800 0.0025 50
5.970000000000001e+28 900 0.0025 50
5.970000000000001e+28 1000 0.0025 50
5.970000000000001e+28 1100 0.0025 50
5.970000000000001e+28 1200 0.0025 50
5.970000000000001e+28 1300 0.0025 50
5.970000000000001e+28 1400 0.0025 50
5.970000000000001e+28 1500 0.0025 50
5.970000000000001e+28 1600 0.0025 50
5.970000000000001e+28 1700 0.0025 50
5.970000000000001e+28 1800 0.0025 50
5.970000000000001e+28 1900 0.0025 50
5.970000000000001e+28 2000 0.0025 50
1.1940000000000002e+29 300 0.0025 5.637758859295048
1.1940000000000002e+29 400 0.0025 3.7393004473736573
1.1940000000000002e+29 500 0.0025 3.5281497532985524
1.1940000000000002e+29 600 0.0025 9.844207776070874
1.1940000000000002e+29 700 0.0025 28.932129259062442
1.1940000000000002e+29 800 0.0025 70.04391622312865
1.1940000000000002e+29 900 0.0025 141.52002576660118
1.1940000000000002e+29 1000 0.0025 50
1.1940000000000002e+29 1100 0.0025 50
1.1940000000000002e+29 1200 0.0025 50
1.1940000000000002e+29 1300 0.0025 50
1.1940000000000002e+29 1400 0.0025 50
1.1940000000000002e+29 1500 0.0025 50
1.1940000000000002e+29 1600 0.0025 50
1.1940000000000002e+29 1700 0.0025 50
1.1940000000000002e+29 1800 0.0025 50
1.1940000000000002e+29 1900 0.0025 50
1.1940000000000002e+29 2000 0.0025 50
1.791e+29 300 0.0025 6.378049019542788
1.791e+29 400 0.0025 4.640152073427809
1.791e+29 500 0.0025 2.821205729790145
1.791e+29 600 0.0025 2.3662972318398507
1.791e+29 700 0.0025 5.336418078526005
1.791e+29 800 0.0025 13.620551822759522
1.791e+29 900 0.0025 28.468729265541864
1.791e+29 1000 0.0025 51.49363731460249
1.791e+29 1100 0.0025 50
1.791e+29 1200 0.0025 50
1.791e+29 1300 0.0025 50
1.791e+29 1400 0.0025 50
1.791e+29 1500 0.0025 50
1.791e+29 1600 0.0025 50
1.791e+29 1700 0.0025 50
1.791e+29 1800 0.0025 50
1.791e+29 1900 0.0025 50
1.791e+29 2000 0.0025 50
2.3880000000000004e+29 300 0.0025 6.840887849716495
2.3880000000000004e+29 400 0.0025 5.4345152502984835
2.3880000000000004e+29 500 0.0025 3.665794715800835
2.3880000000000004e+29 600 0.0025 2.2009429720519327
2.3880000000000004e+29 700 0.0025 2.0301063108849284
2.3880000000000004e+29 800 0.0025 4.1284897887522325
2.3880000000000004e+29 900 0.0025 9.142294809950958
2.3880000000000004e+29 1000 0.0025 17.003777972896167
2.3880000000000004e+29 1100 0.0025 27.8216860477698
2.3880000000000004e+29 1200 0.0025 41.46206729326959
2.3880000000000004e+29 1300 0.0025 57.53127447320553
2.3880000000000004e+29 1400 0.0025 50
2.3880000000000004e+29 1500 0.0025 50
2.3880000000000004e+29 1600 0.0025 50
2.3880000000000004e+29 1700 0.0025 50
2.3880000000000004e+29 1800 0.0025 50
2.3880000000000004e+29 1900 0.0025 50
2.3880000000000004e+29 2000 0.0025 50
2.9850000000000003e+29 300 0.0025 7.137346707862586
2.9850000000000003e+29 400 0.0025 5.98376288244976
2.9850000000000003e+29 500 0.0025 4.428015136912051
2.9850000000000003e+29 600 0.0025 2.846492861399738
2.9850000000000003e+29 700 0.0025 1.8363158695144335
2.9850000000000003e+29 800 0.0025 1.9917862658928698
2.9850000000000003e+29 900 0.0025 3.7015334554747272
2.9850000000000003e+29 1000 0.0025 7.140624441826827
2.9850000000000003e+29 1100 0.0025 12.078402428482589
2.9850000000000003e+29 1200 0.0025 18.131719268128816
2.9850000000000003e+29 1300 0.0025 25.281406170204487
2.9850000000000003e+29 1400 0.0025 33.24247464241218
2.9850000000000003e+29 1500 0.0025 41.738693892697405
2.9850000000000003e+29 1600 0.0025 50.60355918757066
2.9850000000000003e+29 1700 0.0025 50
2.9850000000000003e+29 1800 0.0025 50
2.9850000000000003e+29 1900 0.0025 50
2.9850000000000003e+29 2000 0.0025 50
3.582e+29 300 0.0025 7.339804741490595
3.582e+29 400 0.0025 6.371333854619903
3.582e+29 500 0.0025 5.0162366908355045
3.582e+29 600 0.0025 3.5135259683581794
3.582e+29 700 0.0025 2.2710099004315976
3.582e+29 800 0.0025 1.7049867105742278
3.582e+29 900 0.0025 2.093933560460701
3.582e+29 1000 0.0025 3.559848328138531
3.582e+29 1100 0.0025 6.009897034519167
3.582e+29 1200 0.0025 9.295966249535878
3.582e+29 1300 0.0025 13.13899475970645
3.582e+29 1400 0.0025 17.272547352375103
3.582e+29 1500 0.0025 21.654529691826774
3.582e+29 1600 0.0025 26.144146055512504
3.582e+29 1700 0.0025 30.70814970432878
3.582e+29 1800 0.0025 35.35676933529525
3.582e+29 1900 0.0025 40.04977539305099
3.582e+29 2000 0.0025 44.89433006280065
4.1790000000000005e+29 300 0.0025 7.485622976214862
4.1790000000000005e+29 400 0.0025 6.65555708445186
4.1790000000000005e+29 500 0.0025 5.467275637443353
4.1790000000000005e+29 600 0.0025 4.084448712184379
4.1790000000000005e+29 700 0.0025 2.8079708370172427
4.1790000000000005e+29 800 0.0025 1.954107313983376
4.1790000000000005e+29 900 0.0025 1.741361581532
4.1790000000000005e+29 1000 0.0025 2.2681929925545403
4.1790000000000005e+29 1100 0.0025 3.4794199313584575
4.1790000000000005e+29 1200 0.0025 5.273434107056169
4.1790000000000005e+29 1300 0.0025 7.52658187522836
4.1790000000000005e+29 1400 0.0025 10.059461895911662
4.1790000000000005e+29 1500 0.0025 12.7166822335641
4.1790000000000005e+29 1600 0.0025 15.278370665076432
4.1790000000000005e+29 1700 0.0025 17.85131394283739
4.1790000000000005e+29 1800 0.0025 20.42568856947447
4.1790000000000005e+29 1900 0.0025 22.972051085774833
