# mass(g) temperature(K) clouds reduced_chi_squared
9.552e+28 1900 None 432555.87020211195
9.552e+28 2000 None 4462199.950405401
1.0746000000000001e+29 300 None 1913.6313620342487
1.0746000000000001e+29 400 None 1769.6682124382469
1.0746000000000001e+29 500 None 1602.9462659980811
1.0746000000000001e+29 600 None 1405.2698733229404
1.0746000000000001e+29 700 None 1185.839684517231
1.0746000000000001e+29 800 None 957.6930955263971
1.0746000000000001e+29 900 None 734.7279076289238
1.0746000000000001e+29 1000 None 523.2765599826308
1.0746000000000001e+29 1100 None 338.22443248615446
1.0746000000000001e+29 1200 None 199.6764148453857
1.0746000000000001e+29 1300 None 149.30197516103223
1.0746000000000001e+29 1400 None 267.43394394121714
1.0746000000000001e+29 1500 None 713.9200466056901
1.0746000000000001e+29 1600 None 1830.3544073357286
1.0746000000000001e+29 1700 None 4388.348397425504
1.0746000000000001e+29 1800 None 10300.60293406628
1.0746000000000001e+29 1900 None 24939.734375613036
1.0746000000000001e+29 2000 None 67111.0502641256
1.1940000000000002e+29 300 None 1942.5306441802297
1.1940000000000002e+29 400 None 1813.6776151491745
1.1940000000000002e+29 500 None 1666.167551205288
1.1940000000000002e+29 600 None 1492.8281386332753
1.1940000000000002e+29 700 None 1301.654256516661
1.1940000000000002e+29 800 None 1103.566005257033
1.1940000000000002e+29 900 None 909.5136618200848
1.1940000000000002e+29 1000 None 721.5666315930703
1.1940000000000002e+29 1100 None 546.9436435379336
1.1940000000000002e+29 1200 None 390.9525485855414
1.1940000000000002e+29 1300 None 265.7281926203661
1.1940000000000002e+29 1400 None 193.8912225452829
1.1940000000000002e+29 1500 None 220.6176016292079
1.1940000000000002e+29 1600 None 419.88964854990274
1.1940000000000002e+29 1700 None 942.3481756852915
1.1940000000000002e+29 1800 None 2081.646946273233
1.1940000000000002e+29 1900 None 4441.610861665027
1.1940000000000002e+29 2000 None 9439.370204240628
1.194e+28 300 0.001 101912014.14242363
1.194e+28 400 0.001 1605669430.3933244
1.194e+28 500 0.001 1470110546.4857292
1.194e+28 600 0.001 43302185069.27956
1.194e+28 700 0.001 1389822892.2455146
1.194e+28 800 0.001 210908632.5672076
1.194e+28 900 0.001 219856588.6696934
1.194e+28 1000 0.001 15193775.409563987
1.194e+28 1100 0.001 2292554.4796913723
1.194e+28 1200 0.001 120544.89445340355
1.194e+28 1300 0.001 7895.319602138981
1.194e+28 1400 0.001 2213.7476116130497
1.194e+28 1500 0.001 2213.7476116130497
1.194e+28 1600 0.001 2213.7476116130497
1.194e+28 1700 0.001 2213.7476116130497
1.194e+28 1800 0.001 2213.7476116130497
1.194e+28 1900 0.001 2213.7476116130497
1.194e+28 2000 0.001 2213.7476116130497
2.388e+28 300 0.001 1568.7207060368426
2.388e+28 400 0.001 529.141019505048
2.388e+28 500 0.001 369921.8672997056
2.388e+28 600 0.001 1269692530.764152
2.388e+28 700 0.001 9505578430199.574
2.388e+28 800 0.001 9718229366.855717
2.388e+28 900 0.001 444624419.2754148
2.388e+28 1000 0.001 2506930455.1343136
2.388e+28 1100 0.001 603602760.140734
2.388e+28 1200 0.001 1158956150.1551392
2.388e+28 1300 0.001 45493348.72515521
2.388e+28 1400 0.001 6264490.801362141
2.388e+28 1500 0.001 457579.90121564234
2.388e+28 1600 0.001 15640.01070888507
2.388e+28 1700 0.001 2137.556172043831
2.388e+28 1800 0.001 2213.570525937335
2.388e+28 1900 0.001 2213.7394672533524
2.388e+28 2000 0.001 2213.7471888140863
3.5820000000000003e+28 300 0.001 1912.6843574585405
3.5820000000000003e+28 400 0.001 1445.2369928737285
3.5820000000000003e+28 500 0.001 588.7518713000383
3.5820000000000003e+28 600 0.001 878.7816414368754
3.5820000000000003e+28 700 0.001 66523.13533145221
3.5820000000000003e+28 800 0.001 53199594437.945435
3.5820000000000003e+28 900 0.001 4099495953.593688
3.5820000000000003e+28 1000 0.001 32375579149.81675
3.5820000000000003e+28 1100 0.001 938971794.3652353
3.5820000000000003e+28 1200 0.001 10280681383.772703
3.5820000000000003e+28 1300 0.001 6975591445.278855
3.5820000000000003e+28 1400 0.001 499185588.4392832
3.5820000000000003e+28 1500 0.001 362850564.7683809
3.5820000000000003e+28 1600 0.001 59886721.33646955
3.5820000000000003e+28 1700 0.001 6303588.810203957
3.5820000000000003e+28 1800 0.001 2310.3581849659545
3.5820000000000003e+28 1900 0.001 29413.985718480988
3.5820000000000003e+28 2000 0.001 2071.1179151755987
4.776e+28 300 0.001 2023.4893199193361
4.776e+28 400 0.001 1758.3349545916387
4.776e+28 500 0.001 1272.2300659150822
4.776e+28 600 0.001 563.4528862257947
4.776e+28 700 0.001 87.27294274266983
4.776e+28 800 0.001 3293.094251818992
4.776e+28 900 0.001 50763.85930107946
4.776e+28 1000 0.001 2768098.6243630447
4.776e+28 1100 0.001 17709471770.11843
4.776e+28 1200 0.001 6756817568.302146
4.776e+28 1300 0.001 9203085157.647009
4.776e+28 1400 0.001 1809531094743.6504
4.776e+28 1500 0.001 769949679.2084564
4.776e+28 1600 0.001 4728679748.718455
4.776e+28 1700 0.001 2624.5855004714094
4.776e+28 1800 0.001 97126733.17391244
4.776e+28 1900 0.001 689486.0900467733
4.776e+28 2000 0.001 3979730.4942291644
5.970000000000001e+28 300 0.001 2076.8396501537077
5.970000000000001e+28 400 0.001 1896.7221865075703
5.970000000000001e+28 500 0.001 1576.7318792738567
5.970000000000001e+28 600 0.001 1095.0079148922337
5.970000000000001e+28 700 0.001 506.82657855376976
5.970000000000001e+28 800 0.001 55.10239344099452
5.970000000000001e+28 900 0.001 653.1498913217525
5.970000000000001e+28 1000 0.001 6459.5957366781995
5.970000000000001e+28 1100 0.001 45606.55434640491
5.970000000000001e+28 1200 0.001 555678.668562234
5.970000000000001e+28 1300 0.001 138589096.48303977
5.970000000000001e+28 1400 0.001 31484817236.405087
5.970000000000001e+28 1500 0.001 8263426909.947564
5.970000000000001e+28 1600 0.001 46686329280.43446
5.970000000000001e+28 1700 0.001 16818904383.123053
5.970000000000001e+28 1800 0.001 1663182075.2158813
5.970000000000001e+28 1900 0.001 2630794961.583702
5.970000000000001e+28 2000 0.001 1083488316.9092429
7.1640000000000006e+28 300 0.001 2107.8249342765116
7.1640000000000006e+28 400 0.001 1973.273825554646
7.1640000000000006e+28 500 0.001 1739.35319611819
7.1640000000000006e+28 600 0.001 1389.9856509317449
7.1640000000000006e+28 700 0.001 943.2930657069757
7.1640000000000006e+28 800 0.001 459.5152513455671
7.1640000000000006e+28 900 0.001 85.27063551518721
7.1640000000000006e+28 1000 0.001 189.60943545233616
7.1640000000000006e+28 1100 0.001 1843.173345194426
7.1640000000000006e+28 1200 0.001 8990.02689295415
7.1640000000000006e+28 1300 0.001 40665.328917830826
7.1640000000000006e+28 1400 0.001 251102.91435152144
7.1640000000000006e+28 1500 0.001 4641324.308223625
7.1640000000000006e+28 1600 0.001 165955484075.75116
7.1640000000000006e+28 1700 0.001 5548690246.139609
7.1640000000000006e+28 1800 0.001 8769140755.331425
7.1640000000000006e+28 1900 0.001 2976794112.571428
7.1640000000000006e+28 2000 0.001 21359998882.71896
8.358e+28 300 0.001 2127.9144420453554
8.358e+28 400 0.001 2021.3924557595553
8.358e+28 500 0.001 1838.9298205057603
8.358e+28 600 0.001 1569.0906557685262
8.358e+28 700 0.001 1222.3809593874446
8.358e+28 800 0.001 827.0751599925326
8.358e+28 900 0.001 434.37700235976234
8.358e+28 1000 0.001 128.35073496582797
8.358e+28 1100 0.001 86.91780775569566
8.358e+28 1200 0.001 704.6162765429577
8.358e+28 1300 0.001 3031.4004301180407
8.358e+28 1400 0.001 10363.142268970067
8.358e+28 1500 0.001 35278.924796480074
8.358e+28 1600 0.001 146866.72503458158
8.358e+28 1700 0.001 1072222.9591065675
8.358e+28 1800 0.001 46076500.69899473
8.358e+28 1900 0.001 306491243212.05524
8.358e+28 2000 0.001 106701054487.69058
9.552e+28 300 0.001 2141.921999225746
9.552e+28 400 0.001 2054.2351903986355
9.552e+28 500 0.001 1905.6197581213391
9.552e+28 600 0.001 1687.6401259092913
9.552e+28 700 0.001 1408.2319152841524
9.552e+28 800 0.001 1085.916011721221
9.552e+28 900 0.001 748.5825447147416
9.552e+28 1000 0.001 428.0739992556569
9.552e+28 1100 0.001 178.37054206479792
9.552e+28 1200 0.001 88.58627057169393
9.552e+28 1300 0.001 331.7788917476594
9.552e+28 1400 0.001 1286.85492420017
9.552e+28 1500 0.001 3877.8323716909026
9.552e+28 1600 0.001 10658.628702553486
9.552e+28 1700 0.001 29874.989645188365
9.552e+28 1800 0.001 96208.33520355982
9.552e+28 1900 0.001 432360.1507940425
9.552e+28 2000 0.001 4461901.215641437
1.0746000000000001e+29 300 0.001 2152.2072699856117
1.0746000000000001e+29 400 0.001 2077.9788409725734
1.0746000000000001e+29 500 0.001 1953.1588339752757
1.0746000000000001e+29 600 0.001 1771.2741502726308
1.0746000000000001e+29 700 0.001 1538.9887167671222
1.0746000000000001e+29 800 0.001 1270.5402615373735
1.0746000000000001e+29 900 0.001 985.2315017292738
1.0746000000000001e+29 1000 0.001 700.0312651695176
1.0746000000000001e+29 1100 0.001 439.72631001272543
1.0746000000000001e+29 1200 0.001 233.39455076771355
1.0746000000000001e+29 1300 0.001 129.33089569892928
1.0746000000000001e+29 1400 0.001 211.62245023468958
1.0746000000000001e+29 1500 0.001 638.9235645368217
1.0746000000000001e+29 1600 0.001 1749.947075944004
1.0746000000000001e+29 1700 0.001 4311.279780884197
1.0746000000000001e+29 1800 0.001 10232.839664265673
1.0746000000000001e+29 1900 0.001 24882.785681079135
1.0746000000000001e+29 2000 0.001 67064.15970272332
1.1940000000000002e+29 300 0.001 2160.0573802063086
1.1940000000000002e+29 400 0.001 2095.888901290437
1.1940000000000002e+29 500 0.001 1988.6325738510213
1.1940000000000002e+29 600 0.001 1833.1486492872318
1.1940000000000002e+29 700 0.001 1635.2859013729606
1.1940000000000002e+29 800 0.001 1406.8720375603943
1.1940000000000002e+29 900 0.001 1163.0151982481761
1.1940000000000002e+29 1000 0.001 915.0057120139721
1.1940000000000002e+29 1100 0.001 677.9075536743529
1.1940000000000002e+29 1200 0.001 464.4291907770369
1.1940000000000002e+29 1300 0.001 292.27575068901353
1.1940000000000002e+29 1400 0.001 186.8210767547643
1.1940000000000002e+29 1500 0.001 193.1278695836257
1.1940000000000002e+29 1600 0.001 383.71354584369317
1.1940000000000002e+29 1700 0.001 904.927515883634
1.1940000000000002e+29 1800 0.001 2048.114340267074
1.1940000000000002e+29 1900 0.001 4414.157371924763
1.1940000000000002e+29 2000 0.001 9418.42684001593
1.194e+28 300 0.005 102103035.70894255
1.194e+28 400 0.005 1606988015.1653142
1.194e+28 500 0.005 1472182973.3408005
1.194e+28 600 0.005 43319208784.68334
1.194e+28 700 0.005 1393769464.6428833
1.194e+28 800 0.005 212706659.25860456
1.194e+28 900 0.005 221454837.4803255
1.194e+28 1000 0.005 15621631.74231337
1.194e+28 1100 0.005 2302201.788203918
1.194e+28 1200 0.005 149152.41394977432
1.194e+28 1300 0.005 12682.73689142392
1.194e+28 1400 0.005 2151.7071025421587
1.194e+28 1500 0.005 2213.4947396268794
1.194e+28 1600 0.005 2212.9331365167427
1.194e+28 1700 0.005 2213.553527074348
1.194e+28 1800 0.005 2213.747611604832
1.194e+28 1900 0.005 2213.747608333954
1.194e+28 2000 0.005 2213.7476116130497
2.388e+28 300 0.005 1341.6571315335104
2.388e+28 400 0.005 498.9878016050793
2.388e+28 500 0.005 379346.8302946474
2.388e+28 600 0.005 1270426411.904671
2.388e+28 700 0.005 9505669030607.479
2.388e+28 800 0.005 9721432908.423367
2.388e+28 900 0.005 445356618.0358687
2.388e+28 1000 0.005 2508610645.2093983
2.388e+28 1100 0.005 604302469.0289063
2.388e+28 1200 0.005 1159280245.4503462
2.388e+28 1300 0.005 45503919.63613809
2.388e+28 1400 0.005 6272612.279322412
2.388e+28 1500 0.005 459207.6063578782
2.388e+28 1600 0.005 15672.481860965063
2.388e+28 1700 0.005 2137.536684109267
2.388e+28 1800 0.005 2213.5704947277427
2.388e+28 1900 0.005 2213.7394665599218
2.388e+28 2000 0.005 2213.7471887912443
3.5820000000000003e+28 300 0.005 1737.5032370618578
3.5820000000000003e+28 400 0.005 1201.374138338215
3.5820000000000003e+28 500 0.005 395.385980605997
3.5820000000000003e+28 600 0.005 1192.5197681720092
3.5820000000000003e+28 700 0.005 70046.5304835625
3.5820000000000003e+28 800 0.005 53203239771.02703
3.5820000000000003e+28 900 0.005 4100581203.225662
3.5820000000000003e+28 1000 0.005 32378982948.847893
3.5820000000000003e+28 1100 0.005 939503425.8653815
3.5820000000000003e+28 1200 0.005 10282277970.969156
3.5820000000000003e+28 1300 0.005 6976563959.613655
3.5820000000000003e+28 1400 0.005 499366028.2986124
3.5820000000000003e+28 1500 0.005 362925546.93636245
3.5820000000000003e+28 1600 0.005 59898988.448353074
3.5820000000000003e+28 1700 0.005 6305263.862593978
3.5820000000000003e+28 1800 0.005 2310.3760155850127
3.5820000000000003e+28 1900 0.005 29418.22279575903
3.5820000000000003e+28 2000 0.005 2071.1187542857597
4.776e+28 300 0.005 1890.3279133764042
4.776e+28 400 0.005 1556.7309473907671
4.776e+28 500 0.005 1029.817038666426
4.776e+28 600 0.005 366.8662878808063
4.776e+28 700 0.005 120.60500697602154
4.776e+28 800 0.005 3936.9219515872887
4.776e+28 900 0.005 53263.673015445434
4.776e+28 1000 0.005 2784603.3260050705
4.776e+28 1100 0.005 17710848793.407967
4.776e+28 1200 0.005 6757602049.875336
4.776e+28 1300 0.005 9203900718.664078
4.776e+28 1400 0.005 1809538127360.3445
4.776e+28 1500 0.005 770074419.8499353
4.776e+28 1600 0.005 4728867318.317598
4.776e+28 1700 0.005 2624.5863348759485
4.776e+28 1800 0.005 97133035.82769391
4.776e+28 1900 0.005 689493.3446400434
4.776e+28 2000 0.005 3979788.6152120805
5.970000000000001e+28 300 0.005 1970.7586520214854
5.970000000000001e+28 400 0.005 1731.969087385669
5.970000000000001e+28 500 0.005 1362.53066861015
5.970000000000001e+28 600 0.005 866.7996619528003
5.970000000000001e+28 700 0.005 329.9915499565418
5.970000000000001e+28 800 0.005 27.561795955777935
5.970000000000001e+28 900 0.005 902.3727422935787
5.970000000000001e+28 1000 0.005 7195.135113835013
5.970000000000001e+28 1100 0.005 47294.197742476405
5.970000000000001e+28 1200 0.005 560309.9317873723
5.970000000000001e+28 1300 0.005 138645000.30715096
5.970000000000001e+28 1400 0.005 31485620765.00134
5.970000000000001e+28 1500 0.005 8263730128.15105
5.970000000000001e+28 1600 0.005 46686877455.556
5.970000000000001e+28 1700 0.005 16819103897.76389
5.970000000000001e+28 1800 0.005 1663214223.6993785
5.970000000000001e+28 1900 0.005 2630814129.603066
5.970000000000001e+28 2000 0.005 1083492624.7632508
7.1640000000000006e+28 300 0.005 2020.1378601617705
7.1640000000000006e+28 400 0.005 1835.4742821968314
7.1640000000000006e+28 500 0.005 1554.4345129366864
7.1640000000000006e+28 600 0.005 1177.0694004536656
7.1640000000000006e+28 700 0.005 737.6287655825606
7.1640000000000006e+28 800 0.005 308.7654872632083
7.1640000000000006e+28 900 0.005 43.083751689092836
7.1640000000000006e+28 1000 0.005 307.29615068317617
7.1640000000000006e+28 1100 0.005 2169.843849985755
7.1640000000000006e+28 1200 0.005 9583.217695576452
7.1640000000000006e+28 1300 0.005 41630.41481902421
7.1640000000000006e+28 1400 0.005 252780.4433222126
7.1640000000000006e+28 1500 0.005 4645971.000386409
7.1640000000000006e+28 1600 0.005 165956244788.5683
7.1640000000000006e+28 1700 0.005 5548770272.172487
7.1640000000000006e+28 1800 0.005 8769205490.460396
7.1640000000000006e+28 1900 0.005 2976814474.1558433
7.1640000000000006e+28 2000 0.005 21360028057.194576
8.358e+28 300 0.005 2053.416198161957
8.358e+28 400 0.005 1903.5292885732904
8.358e+28 500 0.005 1678.0372961852843
8.358e+28 600 0.005 1377.0314809497813
8.358e+28 700 0.005 1022.0546902431803
8.358e+28 800 0.005 648.7830102936775
8.358e+28 900 0.005 310.05493153420326
8.358e+28 1000 0.005 86.81505036385656
8.358e+28 1100 0.005 145.63085356412387
8.358e+28 1200 0.005 869.3076549531087
8.358e+28 1300 0.005 3299.9267232019993
8.358e+28 1400 0.005 10725.448336490326
8.358e+28 1500 0.005 35732.84130277994
8.358e+28 1600 0.005 147442.97286161865
8.358e+28 1700 0.005 1073121.0754258719
8.358e+28 1800 0.005 46079700.32231675
8.358e+28 1900 0.005 306491457047.13745
8.358e+28 2000 0.005 106701119703.80058
9.552e+28 300 0.005 2077.2995662007534
9.552e+28 400 0.005 1951.548671097834
9.552e+28 500 0.005 1763.9205935104742
9.552e+28 600 0.005 1514.9230223631453
9.552e+28 700 0.005 1220.9745893822246
9.552e+28 800 0.005 906.0721532617063
9.552e+28 900 0.005 598.9977248028442
9.552e+28 1000 0.005 328.81979289862767
9.552e+28 1100 0.005 141.81093521702473
9.552e+28 1200 0.005 117.96676955641364
9.552e+28 1300 0.005 419.23688715757953
9.552e+28 1400 0.005 1418.9062590562273
9.552e+28 1500 0.005 4037.8404424565406
9.552e+28 1600 0.005 10830.881004307537
9.552e+28 1700 0.005 30050.664062093896
9.552e+28 1800 0.005 96384.510647165
9.552e+28 1900 0.005 432553.81094559515
9.552e+28 2000 0.005 4462198.57395874
1.0746000000000001e+29 300 0.005 2095.2367873136477
1.0746000000000001e+29 400 0.005 1987.1701324097473
1.0746000000000001e+29 500 0.005 1826.8995545531643
1.0746000000000001e+29 600 0.005 1615.2494054974513
1.0746000000000001e+29 700 0.005 1365.8321303408966
1.0746000000000001e+29 800 0.005 1097.38331699078
1.0746000000000001e+29 900 0.005 830.0072908615122
1.0746000000000001e+29 1000 0.005 578.6432417413071
1.0746000000000001e+29 1100 0.005 362.3005377934291
1.0746000000000001e+29 1200 0.005 203.23897756000048
1.0746000000000001e+29 1300 0.005 142.48853857896486
1.0746000000000001e+29 1400 0.005 257.8074846236827
1.0746000000000001e+29 1500 0.005 705.5943363081848
1.0746000000000001e+29 1600 0.005 1824.643354846466
1.0746000000000001e+29 1700 0.005 4385.0110455267495
1.0746000000000001e+29 1800 0.005 10298.973348408876
1.0746000000000001e+29 1900 0.005 24939.036115681833
1.0746000000000001e+29 2000 0.005 67110.78991586197
1.1940000000000002e+29 300 0.005 2109.179559215834
1.1940000000000002e+29 400 0.005 2014.6011847582542
1.1940000000000002e+29 500 0.005 1874.9702705296531
1.1940000000000002e+29 600 0.005 1691.3056313461857
1.1940000000000002e+29 700 0.005 1475.3721210765455
1.1940000000000002e+29 800 0.005 1242.8955284395458
1.1940000000000002e+29 900 0.005 1009.819068098242
1.1940000000000002e+29 1000 0.005 786.0079949716132
1.1940000000000002e+29 1100 0.005 582.1197947591057
1.1940000000000002e+29 1200 0.005 405.6165412054702
1.1940000000000002e+29 1300 0.005 268.426534831493
1.1940000000000002e+29 1400 0.005 191.3710743331455
1.1940000000000002e+29 1500 0.005 216.98295232247605
1.1940000000000002e+29 1600 0.005 416.9911851616715
1.1940000000000002e+29 1700 0.005 940.5386283947378
1.1940000000000002e+29 1800 0.005 2080.7404803762693
1.1940000000000002e+29 1900 0.005 4441.226504411771
1.1940000000000002e+29 2000 0.005 9439.23384620984
1.194e+28 300 0.0025 102026097.20175421
1.194e+28 400 0.0025 1606498568.7491555
1.194e+28 500 0.0025 1471478189.1842113
1.194e+28 600 0.0025 43313997627.68991
1.194e+28 700 0.0025 1392685909.1793795
1.194e+28 800 0.0025 212272264.00825226
1.194e+28 900 0.0025 221119828.40820011
1.194e+28 1000 0.0025 15548552.196780482
1.194e+28 1100 0.0025 2300811.8952369294
1.194e+28 1200 0.0025 146574.40462235137
1.194e+28 1300 0.0025 12421.739343368174
1.194e+28 1400 0.0025 2138.958876924391
1.194e+28 1500 0.0025 2213.4952029049005
1.194e+28 1600 0.0025 2212.9364981115464
1.194e+28 1700 0.0025 2213.555169751468
1.194e+28 1800 0.0025 2213.7476116048406
1.194e+28 1900 0.0025 2213.747608355654
1.194e+28 2000 0.0025 2213.7476116130497
2.388e+28 300 0.0025 1438.1589273552431
2.388e+28 400 0.0025 505.05222269264533
2.388e+28 500 0.0025 375695.9343490978
2.388e+28 600 0.0025 1270156710.2487087
2.388e+28 700 0.0025 9505636437881.469
2.388e+28 800 0.0025 9720375699.699581
2.388e+28 900 0.0025 445132203.7899991
2.388e+28 1000 0.0025 2508121004.1265388
2.388e+28 1100 0.0025 604113822.0167518
2.388e+28 1200 0.0025 1159191613.2817352
2.388e+28 1300 0.0025 45501133.89655985
2.388e+28 1400 0.0025 6270899.220076026
2.388e+28 1500 0.0025 458942.7392305432
2.388e+28 1600 0.0025 15667.99828622978
2.388e+28 1700 0.0025 2137.538362688391
2.388e+28 1800 0.0025 2213.5704963050775
2.388e+28 1900 0.0025 2213.739466571572
2.388e+28 2000 0.0025 2213.7471887913393
3.5820000000000003e+28 300 0.0025 1815.982546812499
3.5820000000000003e+28 400 0.0025 1305.7325864330992
3.5820000000000003e+28 500 0.0025 470.50403355950647
3.5820000000000003e+28 600 0.0025 1060.7139714748396
3.5820000000000003e+28 700 0.0025 68733.1322890595
3.5820000000000003e+28 800 0.0025 53201958620.41494
3.5820000000000003e+28 900 0.0025 4100220773.2046466
3.5820000000000003e+28 1000 0.0025 32377914980.92713
3.5820000000000003e+28 1100 0.0025 939349422.1744878
3.5820000000000003e+28 1200 0.0025 10281846181.752695
3.5820000000000003e+28 1300 0.0025 6976322112.642882
3.5820000000000003e+28 1400 0.0025 499327115.8730497
3.5820000000000003e+28 1500 0.0025 362910953.31981564
