# mass(g) temperature(K) clouds reduced_chi_squared
2.9850000000000003e+29 400 None 49.0908376882525
2.9850000000000003e+29 500 None 41.386921248073776
2.9850000000000003e+29 600 None 33.37583757075133
2.9850000000000003e+29 700 None 25.695498370351686
2.9850000000000003e+29 800 None 19.09771046225266
2.9850000000000003e+29 900 None 14.059950139912567
2.9850000000000003e+29 1000 None 10.541845143580014
2.9850000000000003e+29 1100 None 8.417701095124734
2.9850000000000003e+29 1200 None 7.422613425457104
2.9850000000000003e+29 1300 None 7.3281983236996915
2.9850000000000003e+29 1400 None 7.959809511436282
2.9850000000000003e+29 1500 None 9.267088282129821
2.9850000000000003e+29 1600 None 11.196768289661353
2.9850000000000003e+29 1700 None 13.848285227667615
2.9850000000000003e+29 1800 None 17.245599679608898
2.9850000000000003e+29 1900 None 21.345302649236707
2.9850000000000003e+29 2000 None 26.328738728592157
2.9850000000000005e+28 300 0.001 32.87779745962054
2.9850000000000005e+28 400 0.001 108.58045901965156
2.9850000000000005e+28 500 0.001 2151.903093575993
2.9850000000000005e+28 600 0.001 125683.68777934933
2.9850000000000005e+28 700 0.001 7616024450.45806
2.9850000000000005e+28 800 0.001 27022331836.23444
2.9850000000000005e+28 900 0.001 1577132761.4293704
2.9850000000000005e+28 1000 0.001 11288914936.176373
2.9850000000000005e+28 1100 0.001 985633652.9841214
2.9850000000000005e+28 1200 0.001 541975946.4029372
2.9850000000000005e+28 1300 0.001 1938033045.4069486
2.9850000000000005e+28 1400 0.001 36393342.095738396
2.9850000000000005e+28 1500 0.001 6262942.078921942
2.9850000000000005e+28 1600 0.001 1810341.131342992
2.9850000000000005e+28 1700 0.001 166332.36258647536
2.9850000000000005e+28 1800 0.001 5081.932366134272
2.9850000000000005e+28 1900 0.001 71.9169926353938
2.9850000000000005e+28 2000 0.001 75.33091919932446
5.970000000000001e+28 300 0.001 54.32574283642546
5.970000000000001e+28 400 0.001 32.321942850659106
5.970000000000001e+28 500 0.001 12.503990104599232
5.970000000000001e+28 600 0.001 46.78427285743315
5.970000000000001e+28 700 0.001 281.9123724130831
5.970000000000001e+28 800 0.001 1131.2262131886625
5.970000000000001e+28 900 0.001 3874.295350465899
5.970000000000001e+28 1000 0.001 13735.018939057409
5.970000000000001e+28 1100 0.001 62412.010877775625
5.970000000000001e+28 1200 0.001 607102.8469131541
5.970000000000001e+28 1300 0.001 138208248.73560444
5.970000000000001e+28 1400 0.001 31260345842.20355
5.970000000000001e+28 1500 0.001 8214077487.441827
5.970000000000001e+28 1600 0.001 46501171685.141
5.970000000000001e+28 1700 0.001 16765047403.674658
5.970000000000001e+28 1800 0.001 1659486097.9053748
5.970000000000001e+28 1900 0.001 2626431516.1338725
5.970000000000001e+28 2000 0.001 1082726467.0327425
8.955e+28 300 0.001 62.71326115907065
8.955e+28 400 0.001 48.45118296730268
8.955e+28 500 0.001 28.36789952105286
8.955e+28 600 0.001 9.924044692869998
8.955e+28 700 0.001 10.795029946963151
8.955e+28 800 0.001 59.83671580900391
8.955e+28 900 0.001 201.3752335392277
8.955e+28 1000 0.001 510.0290378119709
8.955e+28 1100 0.001 1110.9145032353506
8.955e+28 1200 0.001 2255.27575798511
8.955e+28 1300 0.001 4462.803184335879
8.955e+28 1400 0.001 8994.95662241107
8.955e+28 1500 0.001 19241.44877713692
8.955e+28 1600 0.001 46648.75153679539
8.955e+28 1700 0.001 142833.92515396478
8.955e+28 1800 0.001 707059.8688910671
8.955e+28 1900 0.001 11815124.323124554
8.955e+28 2000 0.001 177794331851.91498
1.1940000000000002e+29 300 0.001 66.5692002853681
1.1940000000000002e+29 400 0.001 56.443546556689626
1.1940000000000002e+29 500 0.001 41.17677340581287
1.1940000000000002e+29 600 0.001 23.066679569299385
1.1940000000000002e+29 700 0.001 8.021331344956437
1.1940000000000002e+29 800 0.001 4.689868384547971
1.1940000000000002e+29 900 0.001 23.293970899781655
1.1940000000000002e+29 1000 0.001 74.28986991533162
1.1940000000000002e+29 1100 0.001 171.83157634274355
1.1940000000000002e+29 1200 0.001 334.4636402008247
1.1940000000000002e+29 1300 0.001 586.8201653779562
1.1940000000000002e+29 1400 0.001 970.1358207730833
1.1940000000000002e+29 1500 0.001 1546.6153524482843
1.1940000000000002e+29 1600 0.001 2428.428898340093
1.1940000000000002e+29 1700 0.001 3808.7627139903925
1.1940000000000002e+29 1800 0.001 6060.3045426979
1.1940000000000002e+29 1900 0.001 9911.914019972983
1.1940000000000002e+29 2000 0.001 17007.989044151247
1.4925000000000001e+29 300 0.001 68.73698426557193
1.4925000000000001e+29 400 0.001 60.998212047833114
1.4925000000000001e+29 500 0.001 49.03700988751268
1.4925000000000001e+29 600 0.001 33.80120391184919
1.4925000000000001e+29 700 0.001 18.2427630099908
1.4925000000000001e+29 800 0.001 6.512708956453125
1.4925000000000001e+29 900 0.001 3.018611306858343
1.4925000000000001e+29 1000 0.001 11.895168120355395
1.4925000000000001e+29 1100 0.001 35.99621829681595
1.4925000000000001e+29 1200 0.001 79.33311235714473
1.4925000000000001e+29 1300 0.001 145.52784415996163
1.4925000000000001e+29 1400 0.001 239.5424672672464
1.4925000000000001e+29 1500 0.001 367.2134032004474
1.4925000000000001e+29 1600 0.001 538.7246907630307
1.4925000000000001e+29 1700 0.001 766.8359995343251
1.4925000000000001e+29 1800 0.001 1074.166429400901
1.4925000000000001e+29 1900 0.001 1490.9730255618315
1.4925000000000001e+29 2000 0.001 2069.8008651058
1.791e+29 300 0.001 70.11163255962907
1.791e+29 400 0.001 63.89771278783945
1.791e+29 500 0.001 54.17375457843856
1.791e+29 600 0.001 41.38505867715377
1.791e+29 700 0.001 27.336988879699035
1.791e+29 800 0.001 14.57513794218933
1.791e+29 900 0.001 5.691487125303352
1.791e+29 1000 0.001 2.770411180757277
1.791e+29 1100 0.001 7.416601769305353
1.791e+29 1200 0.001 20.788367115422233
1.791e+29 1300 0.001 42.89587344165402
1.791e+29 1400 0.001 75.53100416388949
1.791e+29 1500 0.001 119.27007678650564
1.791e+29 1600 0.001 174.73073701601825
1.791e+29 1700 0.001 244.81181452648696
1.791e+29 1800 0.001 332.04646745738137
1.791e+29 1900 0.001 440.4581017516098
1.791e+29 2000 0.001 576.6862748862479
2.0895000000000002e+29 300 0.001 71.05500469422985
2.0895000000000002e+29 400 0.001 65.89025172358501
2.0895000000000002e+29 500 0.001 57.74849749829221
2.0895000000000002e+29 600 0.001 46.847415415261224
2.0895000000000002e+29 700 0.001 34.428506076412944
2.0895000000000002e+29 800 0.001 22.277058751125463
2.0895000000000002e+29 900 0.001 12.191611761500749
2.0895000000000002e+29 1000 0.001 5.491123825976443
2.0895000000000002e+29 1100 0.001 3.157985686377804
2.0895000000000002e+29 1200 0.001 5.733498847213843
2.0895000000000002e+29 1300 0.001 13.469638554161845
2.0895000000000002e+29 1400 0.001 26.169015799485077
2.0895000000000002e+29 1500 0.001 43.61241576441215
2.0895000000000002e+29 1600 0.001 66.27639112892795
2.0895000000000002e+29 1700 0.001 94.42188485433147
2.0895000000000002e+29 1800 0.001 128.26079800693154
2.0895000000000002e+29 1900 0.001 168.29428433270127
2.0895000000000002e+29 2000 0.001 216.53800154230703
2.3880000000000004e+29 300 0.001 71.73949235528059
2.3880000000000004e+29 400 0.001 67.33678198514234
2.3880000000000004e+29 500 0.001 60.362388066711034
2.3880000000000004e+29 600 0.001 50.91743379923702
2.3880000000000004e+29 700 0.001 39.92193024555572
2.3880000000000004e+29 800 0.001 28.73315920633407
2.3880000000000004e+29 900 0.001 18.72215450845863
2.3880000000000004e+29 1000 0.001 10.84370011730047
2.3880000000000004e+29 1100 0.001 5.820379259117589
2.3880000000000004e+29 1200 0.001 3.9735070098640644
2.3880000000000004e+29 1300 0.001 5.389089591389857
2.3880000000000004e+29 1400 0.001 9.99459819423187
2.3880000000000004e+29 1500 0.001 17.594350098249812
2.3880000000000004e+29 1600 0.001 27.712028960466387
2.3880000000000004e+29 1700 0.001 40.2611546265765
2.3880000000000004e+29 1800 0.001 55.52767552061718
2.3880000000000004e+29 1900 0.001 73.4715871482644
2.3880000000000004e+29 2000 0.001 94.58360851943024
2.6865e+29 300 0.001 72.25710840128879
2.6865e+29 400 0.001 68.43095015217179
2.6865e+29 500 0.001 62.34865180588456
2.6865e+29 600 0.001 54.04660644057221
2.6865e+29 700 0.001 44.242273567735694
2.6865e+29 800 0.001 34.02292518711213
2.6865e+29 900 0.001 24.495649441369192
2.6865e+29 1000 0.001 16.410589916944165
2.6865e+29 1100 0.001 10.355127578157209
2.6865e+29 1200 0.001 6.562697656941731
2.6865e+29 1300 0.001 5.073733564244249
2.6865e+29 1400 0.001 5.800997049694981
2.6865e+29 1500 0.001 8.555363640473164
2.6865e+29 1600 0.001 13.08746004026081
2.6865e+29 1700 0.001 19.261833748754427
2.6865e+29 1800 0.001 26.812058737419267
2.6865e+29 1900 0.001 35.453045967303204
2.6865e+29 2000 0.001 45.573756175254125
2.9850000000000003e+29 300 0.001 72.6612261753786
2.9850000000000003e+29 400 0.001 69.2853413512763
2.9850000000000003e+29 500 0.001 63.90457754352761
2.9850000000000003e+29 600 0.001 56.51734029908699
2.9850000000000003e+29 700 0.001 47.70403922492991
2.9850000000000003e+29 800 0.001 38.36758124964697
2.9850000000000003e+29 900 0.001 29.436317498038758
2.9850000000000003e+29 1000 0.001 21.530976793508334
2.9850000000000003e+29 1100 0.001 15.156037199358606
2.9850000000000003e+29 1200 0.001 10.503774107251907
2.9850000000000003e+29 1300 0.001 7.603752742736525
2.9850000000000003e+29 1400 0.001 6.3859271138011815
2.9850000000000003e+29 1500 0.001 6.693720139052301
2.9850000000000003e+29 1600 0.001 8.299670625436608
2.9850000000000003e+29 1700 0.001 11.060285544595647
2.9850000000000003e+29 1800 0.001 14.834745721452697
2.9850000000000003e+29 1900 0.001 19.421866528968042
2.9850000000000003e+29 2000 0.001 24.883370546793035
2.9850000000000005e+28 300 0.005 41.64438482521758
2.9850000000000005e+28 400 0.005 214.72398671276733
2.9850000000000005e+28 500 0.005 2750.887935544728
2.9850000000000005e+28 600 0.005 130975.3478662904
2.9850000000000005e+28 700 0.005 7617595085.933079
2.9850000000000005e+28 800 0.005 27025929628.91193
2.9850000000000005e+28 900 0.005 1578072243.860954
2.9850000000000005e+28 1000 0.005 11291586273.468164
2.9850000000000005e+28 1100 0.005 986353622.1616738
2.9850000000000005e+28 1200 0.005 542412868.1877179
2.9850000000000005e+28 1300 0.005 1938434025.1660404
2.9850000000000005e+28 1400 0.005 36442709.94302137
2.9850000000000005e+28 1500 0.005 6264096.177146662
2.9850000000000005e+28 1600 0.005 1811387.3492253681
2.9850000000000005e+28 1700 0.005 166502.15364375632
2.9850000000000005e+28 1800 0.005 5084.447433324873
2.9850000000000005e+28 1900 0.005 71.91875903185333
2.9850000000000005e+28 2000 0.005 75.3309128726979
5.970000000000001e+28 300 0.005 41.98177076265219
5.970000000000001e+28 400 0.005 20.47878627245333
5.970000000000001e+28 500 0.005 17.11715615073634
5.970000000000001e+28 600 0.005 98.51197235629185
5.970000000000001e+28 700 0.005 432.29267064160854
5.970000000000001e+28 800 0.005 1456.2292623730655
5.970000000000001e+28 900 0.005 4484.186370645217
5.970000000000001e+28 1000 0.005 14816.323245478541
5.970000000000001e+28 1100 0.005 64406.75153165368
5.970000000000001e+28 1200 0.005 611975.1952236675
5.970000000000001e+28 1300 0.005 138264056.1603202
5.970000000000001e+28 1400 0.005 31261146104.467335
5.970000000000001e+28 1500 0.005 8214379686.163119
5.970000000000001e+28 1600 0.005 46501718442.14177
5.970000000000001e+28 1700 0.005 16765246476.499128
5.970000000000001e+28 1800 0.005 1659518189.7318337
5.970000000000001e+28 1900 0.005 2626450656.954029
5.970000000000001e+28 2000 0.005 1082730770.7118597
8.955e+28 300 0.005 52.6858375700687
8.955e+28 400 0.005 34.87621782720378
8.955e+28 500 0.005 15.369276067648798
8.955e+28 600 0.005 6.215750868003566
8.955e+28 700 0.005 28.228893187159837
8.955e+28 800 0.005 112.23207417542905
8.955e+28 900 0.005 301.1845917106386
8.955e+28 1000 0.005 665.3648225815618
8.955e+28 1100 0.005 1323.8240563674756
8.955e+28 1200 0.005 2519.6997994192766
8.955e+28 1300 0.005 4766.739327412977
8.955e+28 1400 0.005 9322.383335489796
8.955e+28 1500 0.005 19579.21239331471
8.955e+28 1600 0.005 46989.359117212785
8.955e+28 1700 0.005 143191.46449050203
8.955e+28 1800 0.005 707492.9849496727
8.955e+28 1900 0.005 11816026.585777009
8.955e+28 2000 0.005 177794409584.48065
1.1940000000000002e+29 300 0.005 58.61023163596222
1.1940000000000002e+29 400 0.005 44.83800491766164
1.1940000000000002e+29 500 0.005 27.483159241989114
1.1940000000000002e+29 600 0.005 11.07780158037045
1.1940000000000002e+29 700 0.005 3.3249946354393933
1.1940000000000002e+29 800 0.005 13.594416720345817
1.1940000000000002e+29 900 0.005 49.67587021279334
1.1940000000000002e+29 1000 0.005 122.25672739809832
1.1940000000000002e+29 1100 0.005 240.12895227378877
1.1940000000000002e+29 1200 0.005 419.1204607454562
1.1940000000000002e+29 1300 0.005 681.6078526686605
1.1940000000000002e+29 1400 0.005 1067.024956827851
1.1940000000000002e+29 1500 0.005 1638.2480519808107
1.1940000000000002e+29 1600 0.005 2508.6275758789516
1.1940000000000002e+29 1700 0.005 3875.0612349583153
1.1940000000000002e+29 1800 0.005 6111.6818113507015
1.1940000000000002e+29 1900 0.005 9949.768530052423
1.1940000000000002e+29 2000 0.005 17034.59382248843
1.4925000000000001e+29 300 0.005 62.23189008810444
1.4925000000000001e+29 400 0.005 51.20661995018775
1.4925000000000001e+29 500 0.005 36.617974684739735
1.4925000000000001e+29 600 0.005 20.79586720752555
1.4925000000000001e+29 700 0.005 7.840244482798998
1.4925000000000001e+29 800 0.005 2.417468051762651
1.4925000000000001e+29 900 0.005 8.371331400249062
1.4925000000000001e+29 1000 0.005 28.007723996606902
1.4925000000000001e+29 1100 0.005 62.94833503731193
1.4925000000000001e+29 1200 0.005 115.63482680944273
1.4925000000000001e+29 1300 0.005 187.26466865158966
1.4925000000000001e+29 1400 0.005 283.183185924462
1.4925000000000001e+29 1500 0.005 408.57661048255744
1.4925000000000001e+29 1600 0.005 574.8993923643662
1.4925000000000001e+29 1700 0.005 796.5853597814538
1.4925000000000001e+29 1800 0.005 1096.894057243468
1.4925000000000001e+29 1900 0.005 1507.3076791120038
1.4925000000000001e+29 2000 0.005 2080.862310192908
1.791e+29 300 0.005 64.64602418762718
1.791e+29 400 0.005 55.524567028313
1.791e+29 500 0.005 43.15623538388197
1.791e+29 600 0.005 28.95440019632785
1.791e+29 700 0.005 15.567663196566363
1.791e+29 800 0.005 5.98120535066725
1.791e+29 900 0.005 2.492185608167829
1.791e+29 1000 0.005 6.4204174564292265
1.791e+29 1100 0.005 18.140669400656687
1.791e+29 1200 0.005 37.00388746431572
1.791e+29 1300 0.005 63.53461756451868
1.791e+29 1400 0.005 98.12189865041383
1.791e+29 1500 0.005 141.2308963509673
1.791e+29 1600 0.005 194.48402201608621
1.791e+29 1700 0.005 261.31958121397537
1.791e+29 1800 0.005 344.81962200298847
1.791e+29 1900 0.005 449.7727761806117
1.791e+29 2000 0.005 583.0749831518832
2.0895000000000002e+29 300 0.005 66.3598731964903
2.0895000000000002e+29 400 0.005 58.615987956314996
2.0895000000000002e+29 500 0.005 47.95988075289115
2.0895000000000002e+29 600 0.005 35.33993141159574
2.0895000000000002e+29 700 0.005 22.664172339505114
2.0895000000000002e+29 800 0.005 12.111190178231023
2.0895000000000002e+29 900 0.005 5.3319791524776
2.0895000000000002e+29 1000 0.005 3.158345993727291
2.0895000000000002e+29 1100 0.005 5.743341710220784
2.0895000000000002e+29 1200 0.005 12.822158211827094
2.0895000000000002e+29 1300 0.005 23.961047057130358
2.0895000000000002e+29 1400 0.005 38.26273413168448
2.0895000000000002e+29 1500 0.005 56.17367709586132
2.0895000000000002e+29 1600 0.005 77.97097911950611
2.0895000000000002e+29 1700 0.005 104.45812030153135
2.0895000000000002e+29 1800 0.005 136.18933675750503
2.0895000000000002e+29 1900 0.005 174.20140867635013
2.0895000000000002e+29 2000 0.005 220.68748200869067
2.3880000000000004e+29 300 0.005 67.63472038617293
2.3880000000000004e+29 400 0.005 60.92689308736758
2.3880000000000004e+29 500 0.005 51.604537220626014
2.3880000000000004e+29 600 0.005 40.3482648698121
2.3880000000000004e+29 700 0.005 28.62891698623595
2.3880000000000004e+29 800 0.005 18.16162605852157
2.3880000000000004e+29 900 0.005 10.254996335179626
2.3880000000000004e+29 1000 0.005 5.539615991861974
2.3880000000000004e+29 1100 0.005 4.146029017435941
2.3880000000000004e+29 1200 0.005 5.80691270018322
2.3880000000000004e+29 1300 0.005 10.105720351476549
2.3880000000000004e+29 1400 0.005 16.57482921974973
2.3880000000000004e+29 1500 0.005 24.968391313996
2.3880000000000004e+29 1600 0.005 34.76490090863411
2.3880000000000004e+29 1700 0.005 46.56267829916129
2.3880000000000004e+29 1800 0.005 60.70392720103443
2.3880000000000004e+29 1900 0.005 77.42620350402737
2.3880000000000004e+29 2000 0.005 97.42926930354619
2.6865e+29 300 0.005 68.61749152260052
2.6865e+29 400 0.005 62.71404866303628
2.6865e+29 500 0.005 54.45037292097489
2.6865e+29 600 0.005 44.338748702339124
2.6865e+29 700 0.005 33.56559843500559
2.6865e+29 800 0.005 23.546583982835575
2.6865e+29 900 0.005 15.377826453491723
2.6865e+29 1000 0.005 9.587435043100998
2.6865e+29 1100 0.005 6.322298359306881
2.6865e+29 1200 0.005 5.366891160575022
2.6865e+29 1300 0.005 6.354027317486242
2.6865e+29 1400 0.005 8.866368658294071
2.6865e+29 1500 0.005 12.623948441890926
2.6865e+29 1600 0.005 17.415342735809546
2.6865e+29 1700 0.005 23.322162886445227
2.6865e+29 1800 0.005 30.216671052820622
2.6865e+29 1900 0.005 38.141828102898
2.6865e+29 2000 0.005 47.565635943328836
2.9850000000000003e+29 300 0.005 69.39670443282127
2.9850000000000003e+29 400 0.005 64.13420562676237
2.9850000000000003e+29 500 0.005 56.72703710060161
2.9850000000000003e+29 600 0.005 47.57466319352202
2.9850000000000003e+29 700 0.005 37.66536932902456
2.9850000000000003e+29 800 0.005 28.205192318544544
2.9850000000000003e+29 900 0.005 20.143690890825148
2.9850000000000003e+29 1000 0.005 13.946892149452829
2.9850000000000003e+29 1100 0.005 9.7811437188403
2.9850000000000003e+29 1200 0.005 7.485097325821481
2.9850000000000003e+29 1300 0.005 6.7481911790260085
2.9850000000000003e+29 1400 0.005 7.2185124790419
2.9850000000000003e+29 1500 0.005 8.626726464815679
2.9850000000000003e+29 1600 0.005 10.74582971548447
2.9850000000000003e+29 1700 0.005 13.571327682164952
2.9850000000000003e+29 1800 0.005 17.098842883625487
2.9850000000000003e+29 1900 0.005 21.276788808436933
2.9850000000000003e+29 2000 0.005 26.300267433566873
2.9850000000000005e+28 300 0.0025 34.89099615308903
2.9850000000000005e+28 400 0.0025 164.37295071438348
2.9850000000000005e+28 500 0.0025 2499.1967371642327
2.9850000000000005e+28 600 0.0025 128958.09480363003
2.9850000000000005e+28 700 0.0025 7617029457.812344
2.9850000000000005e+28 800 0.0025 27024695660.76888
2.9850000000000005e+28 900 0.0025 1577769843.3653462
2.9850000000000005e+28 1000 0.0025 11290773489.783707
2.9850000000000005e+28 1100 0.0025 986151876.9114503
2.9850000000000005e+28 1200 0.0025 542300319.2712791
2.9850000000000005e+28 1300 0.0025 1938331604.3964071
2.9850000000000005e+28 1400 0.0025 36432635.32213173
2.9850000000000005e+28 1500 0.0025 6263828.156819959
2.9850000000000005e+28 1600 0.0025 1811216.403412895
2.9850000000000005e+28 1700 0.0025 166483.14105580514
2.9850000000000005e+28 1800 0.0025 5084.253736937859
2.9850000000000005e+28 1900 0.0025 71.91868026663111
2.9850000000000005e+28 2000 0.0025 75.33091298563886
5.970000000000001e+28 300 0.0025 47.28756607625757
5.970000000000001e+28 400 0.0025 24.882764020113633
5.970000000000001e+28 500 0.0025 13.159956668963888
5.970000000000001e+28 600 0.0025 73.6222820978238
5.970000000000001e+28 700 0.0025 367.93931494098456
5.970000000000001e+28 800 0.0025 1326.0700891473166
5.970000000000001e+28 900 0.0025 4256.239594622565
5.970000000000001e+28 1000 0.0025 14440.100533344817
